safegraph_place_id,raw_visit_counts,raw_visitor_counts,visits_by_day,popularity_by_hour,popularity_by_day
sg:7f4bceabf6124653bbef0fab9c0dd33b,607,506,"[83,27,26,25,17,46,93,72,14,36,18,11,31,37,18,1,2,0,2,2,1,0,2,0,2,0,0,1,37,1,2]","[30,9,4,3,4,2,2,3,7,12,20,40,78,94,94,113,117,129,135,138,129,163,122,87]","{""Monday"":45,""Tuesday"":66,""Wednesday"":45,""Thursday"":30,""Friday"":79,""Saturday"":167,""Sunday"":175}"
sg:8688eed5e18a475f8e0ace268749d234,35,22,"[2,2,1,2,6,2,3,3,1,2,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0]","[16,13,9,1,0,0,0,0,0,0,0,0,1,2,2,1,2,1,6,12,13,16,15,19]","{""Monday"":3,""Tuesday"":3,""Wednesday"":3,""Thursday"":9,""Friday"":3,""Saturday"":9,""Sunday"":5}"
sg:486b902dd0fc4a48ae18822cc4459a6f,33,9,"[0,2,1,2,1,2,3,0,1,2,1,2,1,1,1,1,1,1,2,2,1,1,2,0,0,0,1,0,1,0,0]","[1,1,2,1,1,0,0,0,0,0,3,6,7,10,12,17,16,15,13,9,5,5,2,1]","{""Monday"":6,""Tuesday"":4,""Wednesday"":4,""Thursday"":5,""Friday"":6,""Saturday"":6,""Sunday"":2}"
sg:64dd5d3c011e4b7f87fa0eb131bdf5ed,33,24,"[4,0,0,1,2,0,2,0,3,2,2,5,1,0,0,1,5,1,0,1,0,0,0,1,0,1,0,0,1,0,0]","[1,2,3,1,1,0,0,1,0,2,10,6,5,4,4,5,3,0,2,1,2,2,3,2]","{""Monday"":4,""Tuesday"":8,""Wednesday"":4,""Thursday"":8,""Friday"":2,""Saturday"":2,""Sunday"":5}"
sg:9332d90dbf0341daa6acd3960f30b4b0,222,86,"[10,7,12,9,10,11,12,10,7,6,8,7,7,7,9,11,10,12,8,7,4,4,4,2,10,3,2,1,8,2,2]","[33,32,33,38,41,45,52,42,39,52,51,49,47,48,52,47,47,56,57,56,40,41,41,38]","{""Monday"":31,""Tuesday"":32,""Wednesday"":39,""Thursday"":28,""Friday"":27,""Saturday"":28,""Sunday"":37}"
sg:0471662e982747b8af86f2df91f6a3f5,41,39,"[0,0,1,1,0,2,8,0,1,5,1,4,1,4,0,1,1,1,3,2,1,1,0,1,0,1,0,1,0,0,0]","[0,0,0,0,0,0,1,1,5,3,2,5,5,6,10,5,6,4,3,1,0,0,0,0]","{""Monday"":2,""Tuesday"":8,""Wednesday"":3,""Thursday"":8,""Friday"":5,""Saturday"":14,""Sunday"":1}"
sg:4bc6c76ca62144498e71b5f79612e80e,1683,1398,"[135,73,88,86,97,110,189,103,71,111,79,65,84,115,82,42,40,39,14,8,6,10,9,0,0,0,1,0,26,0,0]","[2,1,1,1,2,6,11,20,28,85,149,202,248,312,311,279,250,216,221,236,173,82,21,7]","{""Monday"":195,""Tuesday"":239,""Wednesday"":204,""Thursday"":176,""Friday"":203,""Saturday"":335,""Sunday"":331}"
sg:aa451290cc2647329a63860876eb8fb7,41,31,"[2,1,1,1,1,6,1,1,0,0,0,0,6,7,0,2,2,2,1,0,0,0,0,0,1,1,0,0,2,2,1]","[0,0,0,0,0,0,0,0,3,2,3,4,6,7,8,7,7,8,3,10,6,9,7,5]","{""Monday"":5,""Tuesday"":4,""Wednesday"":4,""Thursday"":3,""Friday"":12,""Saturday"":10,""Sunday"":3}"
sg:1a7b55ebb11346ec9d231674458d47f3,22,22,"[0,2,1,3,0,0,0,0,1,4,0,1,3,1,0,0,0,2,1,0,0,1,0,0,0,0,1,0,0,0,1]","[2,1,1,1,1,1,2,1,3,4,4,6,7,10,6,5,2,2,2,1,1,1,1,2]","{""Monday"":3,""Tuesday"":6,""Wednesday"":5,""Thursday"":2,""Friday"":4,""Saturday"":1,""Sunday"":1}"
sg:86a5c22a55664f2792b127d8f8758080,13,13,"[0,2,1,0,1,0,0,1,0,1,1,1,2,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,1,2,4,3,2,0,1,1,3,2,0,0,0,0]","{""Monday"":3,""Tuesday"":3,""Wednesday"":2,""Thursday"":2,""Friday"":2,""Saturday"":0,""Sunday"":1}"
sg:580eb38954364a54b12b474db078f3bb,116,65,"[7,3,7,3,2,3,11,10,2,1,4,2,8,2,3,1,5,0,4,4,1,3,5,1,4,1,5,6,0,4,4]","[6,7,6,8,8,7,6,12,14,11,10,17,19,19,17,17,18,10,12,13,10,9,7,5]","{""Monday"":15,""Tuesday"":18,""Wednesday"":11,""Thursday"":9,""Friday"":20,""Saturday"":20,""Sunday"":23}"
sg:0fea91a8b1cd4919aa00b8c480cb468c,46,34,"[0,2,1,2,0,3,0,2,2,1,2,1,1,4,0,2,0,1,3,0,0,1,2,2,0,1,5,1,2,3,2]","[6,5,5,4,4,5,4,6,6,6,6,4,3,2,4,2,3,6,5,4,7,12,8,6]","{""Monday"":11,""Tuesday"":6,""Wednesday"":5,""Thursday"":5,""Friday"":9,""Saturday"":5,""Sunday"":5}"
sg:67f8524eac214bad9463f3847d01061a,136,61,"[6,6,3,4,7,4,4,4,5,5,7,6,3,4,3,2,5,4,3,4,2,3,5,2,6,3,10,7,4,3,2]","[40,36,35,34,35,33,35,34,36,35,38,39,37,38,41,42,41,41,33,28,36,39,40,38]","{""Monday"":21,""Tuesday"":17,""Wednesday"":21,""Thursday"":19,""Friday"":21,""Saturday"":18,""Sunday"":19}"
sg:6185d4bd7aa145a39ed27b3774a85ac3,14,5,"[4,0,1,3,0,0,0,1,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0]","[0,0,1,1,1,1,2,2,0,0,1,1,0,1,5,4,2,3,1,1,1,0,0,0]","{""Monday"":0,""Tuesday"":4,""Wednesday"":3,""Thursday"":2,""Friday"":0,""Saturday"":0,""Sunday"":5}"
sg:92cb8ea589374454a9c72990c0180a05,16,5,"[1,1,1,1,1,0,0,0,0,1,1,1,3,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0]","[0,0,1,0,0,0,0,2,7,9,10,9,10,10,8,6,6,2,1,0,0,0,0,0]","{""Monday"":3,""Tuesday"":5,""Wednesday"":2,""Thursday"":2,""Friday"":3,""Saturday"":0,""Sunday"":1}"
sg:bff8a9f4adf3416fa69120c72642f9ad,41,30,"[6,1,4,1,2,0,1,3,1,3,4,2,0,1,2,0,2,1,1,1,0,0,0,0,1,0,1,0,1,1,1]","[6,6,5,5,5,4,4,3,3,8,7,8,5,4,3,4,3,6,7,10,8,8,10,9]","{""Monday"":3,""Tuesday"":10,""Wednesday"":7,""Thursday"":5,""Friday"":2,""Saturday"":3,""Sunday"":11}"
sg:38c61d44466a42a89e553d9ccbd7f269,161,130,"[10,7,8,3,6,10,25,14,0,2,3,1,19,22,8,0,0,0,0,0,1,1,0,0,1,0,0,0,20,0,0]","[0,0,0,0,0,0,0,0,1,0,10,14,11,24,26,27,27,19,37,57,56,46,13,9]","{""Monday"":7,""Tuesday"":10,""Wednesday"":7,""Thursday"":7,""Friday"":29,""Saturday"":68,""Sunday"":33}"
sg:5738e3c08bd94b9d87401cdc843f2203,6,6,"[0,0,1,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,1,3,2,3,2,1,1,1,0,0,0,0,0,0]","{""Monday"":0,""Tuesday"":2,""Wednesday"":2,""Thursday"":1,""Friday"":0,""Saturday"":1,""Sunday"":0}"
sg:2f9e240e7aa446f6af623f558b6fb3cf,65,36,"[11,2,8,7,3,3,1,1,1,1,0,4,2,0,1,0,2,8,0,2,0,1,1,2,0,0,1,1,2,0,0]","[5,3,3,4,3,3,5,7,10,8,3,9,7,8,11,5,6,3,4,8,5,5,5,7]","{""Monday"":4,""Tuesday"":13,""Wednesday"":15,""Thursday"":7,""Friday"":8,""Saturday"":4,""Sunday"":14}"
sg:f33f7d46daf44a77b16b0c519e62574b,55,16,"[2,1,1,0,1,1,1,1,5,0,2,1,0,2,3,1,2,3,2,4,1,2,1,3,2,0,2,6,2,3,0]","[20,22,21,21,22,20,22,22,23,23,25,24,26,26,27,23,17,13,14,12,12,18,19,22]","{""Monday"":11,""Tuesday"":6,""Wednesday"":7,""Thursday"":4,""Friday"":7,""Saturday"":11,""Sunday"":9}"
sg:75bf01e068cd4fb9804ebfecbcaf44b5,121,81,"[5,1,2,4,3,6,20,8,6,19,5,6,0,2,6,2,1,3,3,3,1,2,1,1,2,0,0,0,9,0,0]","[21,15,11,2,1,1,1,1,1,3,4,7,8,6,10,10,14,19,27,29,31,33,27,26]","{""Monday"":10,""Tuesday"":23,""Wednesday"":14,""Thursday"":12,""Friday"":9,""Saturday"":31,""Sunday"":22}"
sg:464359268fc94c438db87b1e0b3aad76,551,131,"[3,2,18,17,13,15,10,15,17,15,18,16,16,21,15,16,1,16,19,28,26,22,30,25,36,16,26,16,33,24,6]","[180,151,145,137,132,135,125,116,118,124,68,49,43,37,36,31,33,36,33,48,172,232,247,216]","{""Monday"":89,""Tuesday"":65,""Wednesday"":87,""Thursday"":64,""Friday"":85,""Saturday"":73,""Sunday"":88}"
sg:602191e1bbe7458dbd45e1700c9cc271,87,80,"[0,2,6,3,3,6,3,0,6,4,3,3,5,5,0,7,4,2,4,4,2,1,0,1,6,0,2,2,0,3,0]","[0,0,0,0,0,0,3,5,1,4,8,8,9,8,12,12,8,8,7,1,4,2,0,0]","{""Monday"":18,""Tuesday"":15,""Wednesday"":14,""Thursday"":10,""Friday"":17,""Saturday"":12,""Sunday"":1}"
sg:80a9d584beaa4f2884547827974f8cea,73,44,"[2,1,4,1,9,3,4,3,2,3,4,4,5,3,1,0,3,3,1,1,1,1,1,0,1,0,2,2,6,1,1]","[5,6,5,5,5,5,5,7,9,8,10,15,15,13,13,12,11,12,8,15,12,8,5,5]","{""Monday"":5,""Tuesday"":11,""Wednesday"":9,""Thursday"":14,""Friday"":11,""Saturday"":13,""Sunday"":10}"
sg:88a41fe1ee1b41e5a6d6cee8ff7e65ca,263,117,"[20,14,5,4,12,10,8,9,6,7,21,14,14,10,9,11,4,10,9,6,1,6,6,3,4,2,7,7,16,5,3]","[42,40,32,34,36,43,43,41,42,31,20,19,22,25,23,27,21,25,19,32,54,54,53,45]","{""Monday"":42,""Tuesday"":22,""Wednesday"":39,""Thursday"":37,""Friday"":37,""Saturday"":37,""Sunday"":49}"
sg:3adc4c0dffc94ef59434ff2c611350a8,23,11,"[1,0,0,0,2,3,2,2,0,1,0,2,0,1,1,0,0,2,1,1,2,0,0,1,0,1,0,0,0,0,0]","[5,5,5,5,5,5,8,10,6,5,4,5,6,5,6,2,1,1,2,0,1,5,4,5]","{""Monday"":0,""Tuesday"":2,""Wednesday"":2,""Thursday"":6,""Friday"":4,""Saturday"":5,""Sunday"":4}"
sg:b74a447066d74082b386e63eb5d9ded5,13,10,"[1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0]","[2,2,2,2,2,2,2,3,2,2,1,2,4,3,2,2,2,3,4,2,1,1,2,2]","{""Monday"":2,""Tuesday"":3,""Wednesday"":2,""Thursday"":1,""Friday"":1,""Saturday"":2,""Sunday"":2}"
sg:4cf4aba3fd3d4bb88e4bce8f704daef9,190,109,"[10,7,15,9,4,5,6,3,7,8,9,11,6,7,10,4,5,5,5,10,5,9,4,3,6,3,1,0,11,1,1]","[8,6,6,4,2,7,4,9,14,13,16,27,32,26,27,26,24,28,28,37,29,23,19,13]","{""Monday"":23,""Tuesday"":32,""Wednesday"":29,""Thursday"":23,""Friday"":22,""Saturday"":22,""Sunday"":39}"
sg:d9ee4d9a15bf422abd0e80dc1ff9209e,97,63,"[4,1,1,1,6,3,0,13,3,5,6,0,5,6,3,1,4,2,7,3,0,2,0,1,2,2,6,2,3,3,2]","[0,0,0,0,0,0,1,3,4,3,9,20,17,23,24,21,18,18,18,11,5,5,2,0]","{""Monday"":8,""Tuesday"":13,""Wednesday"":11,""Thursday"":15,""Friday"":17,""Saturday"":9,""Sunday"":24}"
sg:7d40a8e3946b41c2a4fa266b3d5a6c4f,100,66,"[4,6,7,5,5,6,6,4,4,5,3,5,8,7,3,1,2,2,2,1,0,2,3,2,2,2,0,0,2,0,1]","[0,1,0,0,0,0,0,1,6,9,13,22,20,17,21,24,25,26,17,13,6,2,0,1]","{""Monday"":14,""Tuesday"":17,""Wednesday"":12,""Thursday"":14,""Friday"":15,""Saturday"":13,""Sunday"":15}"
sg:9e607dfab0bb4761918f2f25bf350879,57,46,"[1,2,2,5,1,3,4,1,1,1,2,2,3,1,1,1,5,3,3,0,1,0,4,1,2,1,2,2,0,2,0]","[5,2,4,4,3,3,3,6,7,4,5,10,15,13,4,6,6,2,0,1,5,7,9,6]","{""Monday"":10,""Tuesday"":9,""Wednesday"":12,""Thursday"":7,""Friday"":8,""Saturday"":8,""Sunday"":3}"
sg:9b4b0895004247449472d6d486a92d57,200,91,"[31,4,1,1,6,4,3,16,9,8,8,7,7,1,13,4,3,6,4,4,6,3,7,6,9,9,7,4,5,4,0]","[58,58,59,58,62,69,70,69,78,81,89,90,72,68,68,70,67,70,62,61,46,56,57,57]","{""Monday"":28,""Tuesday"":18,""Wednesday"":24,""Thursday"":26,""Friday"":22,""Saturday"":14,""Sunday"":68}"
sg:9f4e872812144c21bcda0d2a057cdb02,309,179,"[9,10,12,15,14,20,7,9,20,22,26,18,17,17,8,15,4,4,5,2,4,3,8,7,7,4,4,3,7,6,2]","[11,10,10,10,12,10,10,12,27,40,33,46,76,51,45,50,43,52,37,34,23,18,15,11]","{""Monday"":59,""Tuesday"":47,""Wednesday"":52,""Thursday"":41,""Friday"":43,""Saturday"":33,""Sunday"":34}"
sg:66a6d4cb9bb94a8b922149614676a094,48,47,"[3,3,1,2,1,7,7,6,2,1,3,1,2,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0]","[0,0,0,0,0,0,0,0,0,3,3,7,11,7,8,6,10,4,7,2,0,0,0,0]","{""Monday"":6,""Tuesday"":2,""Wednesday"":5,""Thursday"":2,""Friday"":9,""Saturday"":13,""Sunday"":11}"
sg:ae5ae803ba53406996641e1a124aebe7,57,41,"[2,3,5,1,4,2,2,2,2,0,2,6,1,0,2,0,1,1,1,5,2,1,2,1,4,1,1,1,2,0,0]","[3,1,1,1,1,1,1,1,2,6,5,9,14,12,10,9,13,10,9,5,4,6,6,3]","{""Monday"":7,""Tuesday"":7,""Wednesday"":8,""Thursday"":12,""Friday"":9,""Saturday"":7,""Sunday"":7}"
sg:c13a99210a164024986446443855b4de,122,101,"[3,3,7,3,6,9,8,4,3,3,3,5,3,4,8,4,9,6,2,6,1,2,6,1,2,2,2,2,3,0,2]","[3,3,2,3,2,2,1,3,5,5,14,13,19,21,19,14,19,8,5,4,5,7,5,4]","{""Monday"":16,""Tuesday"":22,""Wednesday"":14,""Thursday"":15,""Friday"":20,""Saturday"":16,""Sunday"":19}"
sg:8a0380108878432eb42ceaea8a9f0607,54,11,"[3,1,3,2,4,0,3,1,2,3,4,2,5,1,1,1,4,2,3,2,2,0,1,0,0,0,1,2,1,0,0]","[2,1,1,1,1,1,2,2,8,6,9,10,10,7,7,7,2,1,3,6,8,8,8,10]","{""Monday"":5,""Tuesday"":10,""Wednesday"":8,""Thursday"":9,""Friday"":8,""Saturday"":8,""Sunday"":6}"
sg:f880236ffc8143cb883efe4cf235d9d5,85,40,"[1,4,5,3,7,7,1,7,3,5,4,2,4,2,7,2,2,2,2,4,1,0,3,1,0,2,1,0,3,0,0]","[17,17,19,9,3,2,2,2,1,1,7,15,18,19,23,21,18,18,16,11,13,16,14,13]","{""Monday"":12,""Tuesday"":13,""Wednesday"":9,""Thursday"":13,""Friday"":16,""Saturday"":7,""Sunday"":15}"
sg:fb8475e57f294f48a1f9eb793be509c0,561,215,"[3,68,54,48,47,18,40,6,52,37,43,57,20,33,3,8,5,0,2,0,3,2,1,0,0,0,1,2,4,4,0]","[5,5,2,2,2,3,10,40,73,118,155,153,143,139,141,101,75,72,63,58,43,30,2,4]","{""Monday"":133,""Tuesday"":96,""Wednesday"":91,""Thursday"":106,""Friday"":39,""Saturday"":78,""Sunday"":18}"
sg:4798ec3952b346fc8bdf6d07bd5a8796,24,23,"[1,0,1,0,2,3,1,1,1,1,2,0,3,0,0,0,1,0,1,1,2,2,1,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,2,4,4,4,5,5,4,3,1,2,3,1,1,0,0]","{""Monday"":2,""Tuesday"":3,""Wednesday"":2,""Thursday"":3,""Friday"":7,""Saturday"":3,""Sunday"":4}"
sg:bcbd474d18b34ad98bc81a0d0f080ec1,6,6,"[0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0]","[2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,4,5]","{""Monday"":0,""Tuesday"":0,""Wednesday"":0,""Thursday"":0,""Friday"":5,""Saturday"":1,""Sunday"":0}"
sg:07d72c6310a6407aa72e63f11cb50bf2,334,186,"[7,21,22,12,19,21,14,6,15,10,10,8,12,11,7,10,11,11,11,9,7,2,6,10,13,10,15,7,6,3,8]","[12,8,5,4,5,4,7,31,52,40,44,54,55,61,52,53,45,37,15,13,8,7,5,13]","{""Monday"":55,""Tuesday"":61,""Wednesday"":46,""Thursday"":48,""Friday"":57,""Saturday"":43,""Sunday"":24}"
sg:2f9f2bfe5f224954ba8f579ca4a60d37,116,81,"[4,11,7,1,2,3,13,2,3,2,1,5,4,8,2,3,7,3,1,2,4,1,7,3,1,2,1,1,4,7,1]","[13,10,13,11,13,12,13,15,16,17,21,20,23,20,18,20,18,17,15,14,13,15,16,16]","{""Monday"":31,""Tuesday"":20,""Wednesday"":6,""Thursday"":10,""Friday"":10,""Saturday"":29,""Sunday"":10}"
sg:e4d7638490b74f629dd867dd6c66f560,9,8,"[0,1,0,1,2,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0]","[0,0,0,1,0,0,0,0,0,1,0,0,2,1,2,2,0,0,0,1,0,0,0,0]","{""Monday"":1,""Tuesday"":3,""Wednesday"":1,""Thursday"":2,""Friday"":1,""Saturday"":0,""Sunday"":1}"
sg:48c205e286244206add378ec83ec708f,57,41,"[6,2,1,1,3,4,1,3,3,1,3,1,0,3,1,0,0,3,2,0,1,2,3,1,5,0,1,2,1,2,1]","[1,1,2,1,1,3,2,3,1,2,6,7,11,16,8,7,11,10,4,3,3,4,3,2]","{""Monday"":10,""Tuesday"":4,""Wednesday"":12,""Thursday"":6,""Friday"":5,""Saturday"":7,""Sunday"":13}"
sg:a12ecfbbd25f436eae922932d3e3b1e1,157,46,"[4,8,6,6,10,3,3,1,5,6,6,7,7,4,5,6,3,6,5,2,5,6,6,6,6,7,2,1,7,2,6]","[49,48,47,47,49,48,50,48,47,44,42,39,41,36,35,41,35,35,36,38,40,44,47,49]","{""Monday"":27,""Tuesday"":27,""Wednesday"":24,""Thursday"":29,""Friday"":14,""Saturday"":16,""Sunday"":20}"
sg:aa82114d81a54bb3b57ac9fffab1c193,63,35,"[8,7,3,2,4,0,3,1,8,2,1,1,2,2,1,1,0,2,4,1,0,0,1,0,0,0,1,4,3,0,1]","[7,6,5,4,4,4,4,24,6,6,9,6,5,7,5,7,6,5,4,4,4,5,7,5]","{""Monday"":17,""Tuesday"":6,""Wednesday"":5,""Thursday"":9,""Friday"":4,""Saturday"":10,""Sunday"":12}"
sg:59569793552349b0853e8146ed27ca57,69,60,"[3,0,3,2,7,5,8,7,3,4,5,1,5,3,2,0,0,0,0,1,0,0,0,1,0,0,1,2,1,4,1]","[13,3,0,0,0,0,0,0,0,0,3,4,2,5,5,4,7,2,7,15,22,32,33,25]","{""Monday"":7,""Tuesday"":9,""Wednesday"":7,""Thursday"":8,""Friday"":12,""Saturday"":13,""Sunday"":13}"
sg:695a9a65e6f54dbf93423df17b27c2f6,626,429,"[56,20,29,22,28,64,103,41,18,20,11,17,33,57,32,7,9,0,4,5,0,3,2,2,2,2,1,0,37,0,1]","[10,7,6,7,6,7,13,21,26,36,49,76,102,127,129,139,156,131,119,147,140,130,88,51]","{""Monday"":47,""Tuesday"":61,""Wednesday"":35,""Thursday"":51,""Friday"":103,""Saturday"":195,""Sunday"":134}"
sg:76377d943d5f47fe8eea5b26b31012eb,187,99,"[3,11,8,12,8,4,11,1,8,8,9,6,7,5,6,6,13,4,5,7,5,6,8,2,4,2,1,4,8,3,2]","[8,10,8,6,8,6,8,15,26,32,33,34,44,32,30,21,20,16,19,16,13,9,9,7]","{""Monday"":36,""Tuesday"":33,""Wednesday"":29,""Thursday"":21,""Friday"":19,""Saturday"":28,""Sunday"":21}"
sg:f830dfdc42914baf8de07e60e23a81a3,875,579,"[95,25,49,25,38,96,124,51,40,43,25,24,45,47,37,2,5,7,4,4,1,1,2,3,3,3,1,1,70,2,2]","[37,14,3,0,0,1,2,3,5,16,32,86,117,136,148,146,168,188,227,290,265,229,130,82]","{""Monday"":71,""Tuesday"":102,""Wednesday"":60,""Thursday"":69,""Friday"":146,""Saturday"":241,""Sunday"":186}"
sg:04371a74eefe48ef9dfeb202831f2cd2,47,20,"[1,4,0,1,1,0,2,1,1,2,0,1,4,2,2,4,2,1,4,4,1,0,1,1,3,0,0,3,1,0,0]","[9,12,9,7,7,8,9,12,13,14,12,10,10,9,9,6,8,7,3,3,8,7,8,9]","{""Monday"":10,""Tuesday"":5,""Wednesday"":5,""Thursday"":6,""Friday"":8,""Saturday"":9,""Sunday"":4}"
sg:a0d984f2550545e2a5a39493981208c7,45,26,"[1,1,3,1,1,1,1,3,2,2,0,0,2,1,1,3,0,2,1,1,2,0,1,1,3,0,1,2,6,2,0]","[9,9,9,8,9,9,7,7,8,8,9,13,13,16,12,12,12,13,15,12,9,9,10,12]","{""Monday"":9,""Tuesday"":6,""Wednesday"":6,""Thursday"":2,""Friday"":5,""Saturday"":10,""Sunday"":7}"
sg:8c5ef68d36f846f898f3aaa1da85a174,333,93,"[6,15,19,13,23,17,9,4,14,16,18,16,12,11,1,12,12,4,13,15,3,1,15,6,13,10,8,5,5,9,8]","[20,9,9,14,17,14,27,34,45,66,65,58,66,62,62,66,57,62,50,35,32,20,17,21]","{""Monday"":65,""Tuesday"":61,""Wednesday"":48,""Thursday"":62,""Friday"":52,""Saturday"":30,""Sunday"":15}"
sg:9bbbfa7fcd8044c2930ef6254b8d40e6,631,342,"[2,16,30,13,18,15,4,7,128,116,114,68,23,7,1,12,11,5,6,8,2,5,8,0,4,1,2,1,3,1,0]","[4,5,5,3,2,3,3,15,98,148,165,165,164,141,125,101,75,65,50,29,45,28,11,4]","{""Monday"":165,""Tuesday"":157,""Wednesday"":136,""Thursday"":93,""Friday"":48,""Saturday"":16,""Sunday"":16}"
sg:023a8d721dc2498f99c472e4a0c19755,70,41,"[1,7,1,3,3,9,11,1,3,2,3,3,2,2,3,4,1,2,0,1,1,0,1,1,1,1,1,1,0,0,1]","[0,0,0,0,0,0,0,0,3,9,27,30,27,24,26,23,21,18,13,1,1,0,0,0]","{""Monday"":15,""Tuesday"":6,""Wednesday"":9,""Thursday"":7,""Friday"":13,""Saturday"":15,""Sunday"":5}"
sg:befc39070a8344d8bbfc0047e7ab766d,9,8,"[1,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1]","[0,0,0,0,0,0,0,0,2,1,3,3,2,2,2,3,3,2,0,0,0,0,0,0]","{""Monday"":1,""Tuesday"":2,""Wednesday"":0,""Thursday"":2,""Friday"":2,""Saturday"":1,""Sunday"":1}"
sg:bf6173069c4645979d9e84e55a02602a,53,50,"[0,0,1,12,3,1,2,2,1,1,3,2,2,3,2,3,1,3,2,0,0,2,1,2,0,1,2,0,0,0,1]","[42,27,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18]","{""Monday"":5,""Tuesday"":6,""Wednesday"":18,""Thursday"":8,""Friday"":5,""Saturday"":5,""Sunday"":6}"
sg:d7abe51e9a334d9d8e32f3aadc87004c,5,5,"[0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,1,1,1,0,3,1,1,2,1,0,0,0,0,0,0,0,0]","{""Monday"":2,""Tuesday"":1,""Wednesday"":1,""Thursday"":0,""Friday"":0,""Saturday"":1,""Sunday"":0}"
sg:6f3b1ad0aa2947579311594799e35ddf,86,49,"[4,6,6,4,4,8,6,1,4,5,3,5,3,1,1,3,0,1,2,1,2,1,1,4,8,0,0,1,0,1,0]","[4,3,2,3,2,2,2,2,4,10,11,15,16,20,17,12,17,11,9,4,6,8,6,3]","{""Monday"":15,""Tuesday"":15,""Wednesday"":16,""Thursday"":11,""Friday"":12,""Saturday"":10,""Sunday"":7}"
sg:a52e50d2fb8d493a845b9b8aaecf838c,104,90,"[3,5,3,4,19,12,2,2,5,4,4,4,7,2,1,3,0,6,1,1,0,1,2,0,6,0,1,0,4,2,0]","[10,6,2,0,0,0,0,4,10,11,16,17,17,20,20,19,17,13,17,6,5,10,11,12]","{""Monday"":17,""Tuesday"":7,""Wednesday"":20,""Thursday"":24,""Friday"":21,""Saturday"":7,""Sunday"":8}"
sg:00e93dc3cb8640c599c4ef5ff266f39e,77,50,"[5,2,5,2,10,3,0,10,2,7,2,4,6,2,3,4,0,1,2,1,0,0,2,0,0,0,0,0,4,0,0]","[24,20,15,3,1,0,0,0,0,0,3,8,11,14,6,7,9,9,9,8,9,14,15,30]","{""Monday"":10,""Tuesday"":12,""Wednesday"":5,""Thursday"":16,""Friday"":10,""Saturday"":6,""Sunday"":18}"
sg:1191a638a31c48d288622ca909f62bf4,144,103,"[9,4,5,5,4,8,6,8,8,10,3,5,6,7,8,5,3,6,1,2,4,4,2,1,2,3,1,5,6,0,3]","[0,0,0,0,0,2,8,10,16,17,21,23,19,18,12,12,16,16,18,11,10,1,0,0]","{""Monday"":19,""Tuesday"":22,""Wednesday"":16,""Thursday"":13,""Friday"":17,""Saturday"":25,""Sunday"":32}"
sg:5d2a77c6eedd4584af2c1e3f515691d6,12,12,"[1,1,0,0,0,0,3,0,1,1,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,2,2,1,2,0,0,0,0]","{""Monday"":2,""Tuesday"":3,""Wednesday"":0,""Thursday"":1,""Friday"":1,""Saturday"":4,""Sunday"":1}"
sg:0529786313b0420ba55af0a67acf8a18,31,10,"[2,1,2,0,1,0,4,0,0,1,3,2,0,1,2,0,0,2,1,1,0,0,1,1,2,0,1,1,0,0,2]","[1,0,0,0,0,0,0,0,0,0,0,2,3,6,5,4,6,4,8,3,2,0,1,1]","{""Monday"":2,""Tuesday"":6,""Wednesday"":7,""Thursday"":4,""Friday"":2,""Saturday"":6,""Sunday"":4}"
sg:dbc3d818a35e4103aab04c2a2bb2001f,57,45,"[3,0,0,0,0,4,10,2,2,1,0,2,6,12,9,2,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0]","[15,12,10,5,2,0,1,1,1,0,1,0,0,0,0,1,1,0,0,5,25,26,30,22]","{""Monday"":4,""Tuesday"":1,""Wednesday"":1,""Thursday"":2,""Friday"":10,""Saturday"":25,""Sunday"":14}"
