"safegraph_place_id","parent_safegraph_place_id","location_name","safegraph_brand_ids","brands","top_category","sub_category","category_tags","naics_code","latitude","longitude","street_address","city","region","postal_code","iso_country_code","phone_number","open_hours","date_range_start","date_range_end","raw_visit_counts","raw_visitor_counts","visits_by_day","visitor_home_cbgs","visitor_work_cbgs","visitor_country_of_origin","distance_from_home","median_dwell","bucketed_dwell_times","related_same_day_brand","related_same_month_brand","popularity_by_hour","popularity_by_day","device_type"
sg:de056df6e300472daa7a984e9142539c,,Intersection Lounge,,,Motion Picture and Video Industries,Motion Picture Theaters (except Drive-Ins),,512131,42.959912,-85.674056,133 Grandville Ave SW,Grand Rapids,MI,49503,US,+16164518232,,1583020800,1585699200,208,170,"[0,0,1,9,7,29,15,69,0,0,25,33,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0]",{},{},"{""US"":169}",41629,138.5,"{""<5"":2,""5-20"":11,""21-60"":19,""61-240"":157,"">240"":19}","{""TGI Fridays"":11,""Biomat USA"":7,""Jet's Pizza"":6}","{""Meijer"":52,""Speedway"":26,""McDonald's"":23,""Biggby Coffee"":15,""Taco Bell"":14,""Marathon"":14,""Subway"":12,""Wendy's"":12,""Walgreens"":11,""Starbucks"":10,""Mobil"":10,""BP"":10,""Culver's"":10,""Wesco Convenience Store"":9,""Buffalo Wild Wings"":8,""Family Fare"":8,""Arby's"":8,""Burger King"":7,""Dollar Tree"":7,""Planet Fitness"":7}","[70,41,7,0,0,0,0,0,1,1,0,0,1,3,3,6,7,9,25,39,104,125,130,93]","{""Monday"":1,""Tuesday"":1,""Wednesday"":34,""Thursday"":40,""Friday"":30,""Saturday"":33,""Sunday"":69}","{""android"":74,""ios"":96}"
sg:e082f2841d804bf7827de4285cd0c002,,Catholic Heritage Museum,,,"Museums, Historical Sites, and Similar Institutions",Museums,,712110,43.444992,-84.031231,5800 Weiss St,Saginaw,MI,48603,US,+19897997910,,1583020800,1585699200,327,121,"[6,25,25,25,86,6,8,3,9,22,25,30,21,2,2,3,3,2,3,0,0,0,1,0,3,3,3,4,4,1,2]","{""261450103023"":12,""261570001004"":10,""261450103032"":9,""261450103022"":6,""261450104032"":6,""261450120021"":5,""261450105023"":5}",{},"{""US"":117}",4449,82.0,"{""<5"":5,""5-20"":80,""21-60"":56,""61-240"":106,"">240"":80}","{""Kroger"":49,""Applebee's"":7}","{""Meijer"":42,""McDonald's"":36,""Speedway"":27,""Walmart"":20,""Kroger"":20,""Taco Bell"":18,""Mobil"":17,""Kia Motors"":15,""Menard's"":14,""Rite Aid"":14,""Sam's Club"":14,""ALDI"":13,""Covenant HealthCare"":12,""Qdoba Mexican Grill"":12,""Applebee's"":12,""Marathon"":12,""Tim Hortons"":11,""Starbucks"":10,""Olive Garden"":10,""7-Eleven"":9}","[5,5,5,5,5,5,6,76,82,90,96,104,99,99,93,66,49,58,48,52,41,32,8,5]","{""Monday"":39,""Tuesday"":52,""Wednesday"":55,""Thursday"":122,""Friday"":30,""Saturday"":14,""Sunday"":15}","{""android"":33,""ios"":88}"
sg:442c3887716a4a79b6b0af77f9119690,,West Warren Bakery Baskets of Delight,,,Bakeries and Tortilla Manufacturing,Retail Bakeries,,311811,42.343876,-83.198887,15708 W Warren Ave,Detroit,MI,48228,US,+13135828438,,1583020800,1585699200,49,30,"[1,4,3,1,3,1,2,0,1,4,2,0,4,2,4,2,2,2,1,2,1,0,0,1,1,0,0,1,1,1,2]",{},{},"{""US"":28}",2609,22.0,"{""<5"":2,""5-20"":20,""21-60"":13,""61-240"":14,"">240"":0}","{""Starbucks"":31}","{""BP"":47,""Walmart"":41,""Tim Hortons"":40,""The Home Depot"":39,""Dollar Tree"":35,""Marathon"":32,""Sunoco"":32,""Kroger"":31,""Walgreens"":28,""Meijer"":26,""Mobil"":25,""Burger King"":20,""Wendy's"":19,""CVS"":19,""Family Dollar Stores"":17,""Sam's Club"":16,""Starbucks"":16,""Lowe's"":16,""O'Reilly Auto Parts"":16,""Exxon Mobil"":14}","[1,0,0,1,0,0,0,2,4,4,5,4,6,7,7,6,4,8,8,5,5,5,2,1]","{""Monday"":8,""Tuesday"":12,""Wednesday"":6,""Thursday"":4,""Friday"":7,""Saturday"":7,""Sunday"":5}","{""android"":20,""ios"":10}"
sg:459e5df3d5594ae8b8606a3461eda0fa,,Hale Auto Museum,,,"Museums, Historical Sites, and Similar Institutions",Museums,,712110,44.635414,-86.222725,395 Parkview Ln,Frankfort,MI,49635,US,+12313527720,,1583020800,1585699200,25,7,"[0,0,0,1,0,2,0,4,3,1,0,0,0,0,1,1,0,0,0,1,3,3,1,1,0,0,0,2,1,0,0]",{},{},"{""US"":7}",43012,66.0,"{""<5"":1,""5-20"":6,""21-60"":5,""61-240"":7,"">240"":6}",{},"{""Family Fare"":57,""Wesco Convenience Store"":43,""Walmart"":38,""Sbarro"":28,""Mobil"":27,""Shell Oil"":23,""McDonald's"":17,""Eyemart Express"":14,""Forward"":14,""Bob's Big Boy"":14,""Ryder"":14,""Saltgrass Steak House"":14,""Topgolf"":14,""Cabela's"":14,""Spencer's"":14,""Holiday Station"":14,""Jimmy John's"":14,""Menard's"":13,""Meijer"":13,""Chili's Grill & Bar"":13}","[8,8,5,7,7,5,4,1,1,2,3,2,2,1,2,2,0,0,0,3,4,5,5,5]","{""Monday"":5,""Tuesday"":2,""Wednesday"":1,""Thursday"":0,""Friday"":3,""Saturday"":5,""Sunday"":9}","{""android"":0,""ios"":0}"
sg:d7cb99d43d9e4f6386177972ed871ac4,,Yellow Book USA,,,Book Stores and News Dealers,Book Stores,,451211,42.737727,-84.658709,7335 Westshire Dr Ste 103,Lansing,MI,48917,US,+15176226300,,1583020800,1585699200,167,139,"[1,24,14,10,6,11,0,1,19,10,9,8,14,1,0,7,7,2,1,3,0,0,2,2,4,4,2,0,1,3,1]","{""260450204021"":5,""260450203023"":5}",{},"{""US"":136}",10061,41.0,"{""<5"":2,""5-20"":30,""21-60"":96,""61-240"":36,"">240"":3}","{""Biggby Coffee"":7}","{""Meijer"":64,""Speedway"":39,""McDonald's"":32,""Walmart"":23,""Kroger"":22,""Biggby Coffee"":22,""Culver's"":18,""Wendy's"":18,""Quality Dairy"":16,""Subway"":15,""Shell Oil"":15,""Marathon"":15,""Burger King"":15,""Starbucks"":14,""Sunoco"":14,""Sam's Club"":13,""Taco Bell"":12,""Target"":12,""Menard's"":11,""Mobil"":11}","[2,1,2,1,1,1,5,14,30,28,43,35,17,35,35,29,18,10,8,3,3,1,1,2]","{""Monday"":55,""Tuesday"":34,""Wednesday"":25,""Thursday"":19,""Friday"":30,""Saturday"":2,""Sunday"":2}","{""android"":81,""ios"":58}"
sg:9bbfd5ab2455401791eab9c66bdd2229,,Stirling Books and Brew,,,Book Stores and News Dealers,Book Stores,,451211,42.245965,-84.753304,119 N Superior St,Albion,MI,49224,US,+15176297560,"{ ""Mon"": [[""9:00"", ""20:00""]], ""Tue"": [[""9:00"", ""20:00""]], ""Wed"": [[""9:00"", ""20:00""]], ""Thu"": [[""9:00"", ""20:00""]], ""Fri"": [[""9:00"", ""22:00""]], ""Sat"": [[""9:00"", ""22:00""]], ""Sun"": [[""12:00"", ""18:00""]] }",1583020800,1585699200,66,39,"[0,3,5,6,4,4,1,1,3,4,4,4,3,1,4,4,2,1,0,0,1,0,2,1,1,1,1,1,1,2,1]",{},{},"{""US"":38}",13006,41.5,"{""<5"":1,""5-20"":18,""21-60"":19,""61-240"":17,"">240"":11}",{},"{""Meijer"":45,""Family Fare"":33,""Dollar General"":30,""McDonald's"":29,""Speedway"":29,""Walmart"":27,""PS Food Mart"":23,""Shell Oil"":23,""Sam's Club"":17,""Wendy's"":16,""United States Postal Service (USPS)"":16,""Johnny's Markets"":15,""Subway"":15,""ALDI"":14,""KFC"":14,""Biggby Coffee"":13,""Family Dollar Stores"":12,""Kelly Express Mart"":10,""Henry Ford Health System"":10,""Blain’s Farm & Fleet"":10}","[4,6,6,4,5,8,11,7,8,7,11,12,20,17,15,14,14,15,9,5,5,3,3,4]","{""Monday"":14,""Tuesday"":13,""Wednesday"":12,""Thursday"":9,""Friday"":8,""Saturday"":4,""Sunday"":6}","{""android"":23,""ios"":16}"
sg:ecc4aa76e44b464d826f85b53df5eb5b,,Great Harvest Bread,,,Bakeries and Tortilla Manufacturing,Retail Bakeries,,311811,42.868295,-85.633438,227744 Se,Grand Rapids,MI,49508,US,+16168279390,,,,,,,,,,,,,,,,,
sg:fde59ee70d154a1ca52faa64c52547d1,,Motown Museum,,,"Museums, Historical Sites, and Similar Institutions",Museums,,712110,42.364111,-83.088392,2648 W Grand Blvd,Detroit,MI,48208,US,,"{ ""Mon"": [], ""Tue"": [[""10:00"", ""18:00""]], ""Wed"": [[""10:00"", ""18:00""]], ""Thu"": [[""10:00"", ""18:00""]], ""Fri"": [[""10:00"", ""18:00""]], ""Sat"": [[""10:00"", ""18:00""]], ""Sun"": [] }",1583020800,1585699200,307,258,"[8,11,19,12,12,26,38,5,10,13,17,15,28,18,7,3,9,3,5,8,5,1,2,5,5,2,2,7,3,3,5]",{},{},"{""US"":252}",20186,45.0,"{""<5"":10,""5-20"":91,""21-60"":77,""61-240"":111,"">240"":18}","{""Dollar General"":18,""BP"":18,""Shell Oil"":11,""T.J. Maxx"":9,""Jeep"":6,""Ram"":6,""Staples"":5}","{""CVS"":30,""McDonald's"":29,""Kroger"":28,""BP"":27,""Meijer"":26,""Mobil"":23,""Walmart"":21,""Family Dollar Stores"":21,""Marathon"":21,""Dollar Tree"":19,""Wendy's"":19,""Subway"":19,""Dollar General"":17,""Starbucks"":15,""Shell Oil"":14,""Sunoco"":14,""Speedway"":13,""Burger King"":12,""KFC"":12,""White Castle"":12}","[3,4,4,3,3,8,8,10,22,34,56,72,65,57,62,62,62,71,34,11,9,6,4,3]","{""Monday"":29,""Tuesday"":51,""Wednesday"":37,""Thursday"":34,""Friday"":64,""Saturday"":69,""Sunday"":23}","{""android"":166,""ios"":92}"
sg:d4857d14ac234b8198f2ada4ea07c104,sg:fc17bd73c3fa4771b0d5ec619df36b3d,I Love Juice Bar,,,Bakeries and Tortilla Manufacturing,Retail Bakeries,,311811,42.56325,-83.168131,3115 Crooks Rd,Troy,MI,48084,US,+12485902863,,,,,,,,,,,,,,,,,
sg:b3ef713a7c1c48f4aeacbca779dd7aee,,AMC Entertainment,SG_BRAND_e5eedf3ad2b51dd7fa2f1a1e1cde18c2,AMC Entertainment,Motion Picture and Video Industries,Motion Picture Theaters (except Drive-Ins),,512131,42.267079,-84.430451,1700 N Wisner St,Jackson,MI,49202,US,,,1583020800,1585699200,146,119,"[11,3,5,1,4,24,25,5,10,4,3,1,14,15,8,0,1,1,0,0,0,0,1,0,1,0,0,1,8,0,0]","{""260750067013"":6,""260750052004"":5}","{""260750006001"":5}","{""US"":118}",9095,80.0,"{""<5"":1,""5-20"":35,""21-60"":31,""61-240"":77,"">240"":2}","{""Biggby Coffee"":25,""Sherwin-Williams"":17,""Shell Oil"":10,""Mobil"":8}","{""Meijer"":55,""McDonald's"":52,""Country Market"":41,""BP"":36,""Walmart"":35,""Dollar General"":29,""Shell Oil"":29,""United States Postal Service (USPS)"":26,""Speedway"":23,""Sam's Club"":22,""Subway"":21,""Henry Ford Health System"":21,""Wendy's"":21,""Biggby Coffee"":21,""Big Lots Stores"":20,""Taco Bell"":18,""Olive Garden"":18,""Target"":18,""Menard's"":17,""Burger King"":16}","[5,3,2,2,2,2,2,2,2,3,2,4,17,26,21,31,26,29,26,32,33,34,16,11]","{""Monday"":14,""Tuesday"":10,""Wednesday"":6,""Thursday"":5,""Friday"":38,""Saturday"":48,""Sunday"":25}","{""android"":59,""ios"":60}"
sg:c56cef313cf6405a9e40493d43258362,,Number Juan Creations,,,Bakeries and Tortilla Manufacturing,Retail Bakeries,,311811,42.286309,-83.242659,3445 Harding St,Dearborn,MI,48124,US,+13134426347,,1583020800,1585699200,49,18,"[7,2,1,2,1,2,1,3,1,1,2,3,0,0,3,1,0,1,1,3,2,2,2,0,1,1,0,0,5,0,1]",{},{},"{""US"":13}",1420,119.0,"{""<5"":1,""5-20"":7,""21-60"":11,""61-240"":17,"">240"":13}","{""Walmart"":42}","{""Marathon"":26,""McDonald's"":22,""Meijer"":21,""BP"":20,""Kroger"":19,""Shell Oil"":17,""Tim Hortons"":16,""Dollar Tree"":12,""Happy's Pizza"":11,""Leo's Coney Island"":11,""Subway"":11,""Famous Footwear"":11,""Auntie Anne's"":11,""Tropical Smoothie Café"":11,""Party City"":11,""Chipotle Mexican Grill"":10,""Speedway"":9,""7-Eleven"":9,""Family Dollar Stores"":8,""Burger King"":7}","[11,11,10,11,11,10,10,9,7,9,8,8,7,7,9,7,9,11,13,8,13,12,14,12]","{""Monday"":6,""Tuesday"":3,""Wednesday"":6,""Thursday"":6,""Friday"":5,""Saturday"":7,""Sunday"":16}","{""android"":6,""ios"":12}"
sg:45873c09d21c4fbd9acc1160a7226ae4,,Pasty Oven,,,Bakeries and Tortilla Manufacturing,Retail Bakeries,,311811,45.840943,-88.048671,3682-3686 Pine St,Iron Mountain,MI,49801,US,,"{ ""Mon"": [[""9:00"", ""18:00""]], ""Tue"": [[""9:00"", ""18:00""]], ""Wed"": [[""9:00"", ""18:00""]], ""Thu"": [[""9:00"", ""18:00""]], ""Fri"": [[""9:00"", ""18:00""]], ""Sat"": [[""10:00"", ""18:00""]], ""Sun"": [] }",1583020800,1585699200,31,15,"[0,2,3,1,2,4,0,0,2,1,1,1,2,1,0,1,0,3,3,2,0,0,0,1,0,1,0,0,0,0,0]",{},{},"{""US"":14}",12164,14.0,"{""<5"":2,""5-20"":15,""21-60"":9,""61-240"":4,"">240"":1}","{""Chevrolet"":50,""BP"":49,""GMC (General Motors Company)"":25}","{""BP"":51,""Walmart"":41,""McDonald's"":28,""Super One Foods"":27,""Cadillac"":26,""GMC (General Motors Company)"":26,""Buick"":26,""Ace Hardware"":26,""The Home Depot"":22,""Kwik Trip"":20,""Chevrolet"":19,""Menard's"":19,""Murphy USA"":19,""Dairy Queen"":17,""Wendy's"":16,""Subway"":14,""Shell Oil"":14,""Walgreens"":14,""Dollar General"":14,""Krist Oil"":13}","[0,0,0,0,0,1,1,1,3,2,3,2,11,7,3,4,2,4,2,2,1,1,0,0]","{""Monday"":5,""Tuesday"":5,""Wednesday"":5,""Thursday"":7,""Friday"":8,""Saturday"":1,""Sunday"":0}","{""android"":10,""ios"":5}"
sg:6e336e5f7d7d448a8b39c7e8c19f1e3b,,Chronocade,,,Book Stores and News Dealers,Book Stores,,451211,42.387692,-85.455788,8801 N 32nd St Ste D,Richland,MI,49083,US,,"{ ""Mon"": [[""12:00"", ""21:00""]], ""Tue"": [[""12:00"", ""21:00""]], ""Wed"": [[""12:00"", ""21:00""]], ""Thu"": [[""12:00"", ""21:00""]], ""Fri"": [[""12:00"", ""22:00""]], ""Sat"": [[""10:00"", ""22:00""]], ""Sun"": [[""12:00"", ""19:00""]] }",1583020800,1585699200,34,29,"[0,2,1,2,3,1,2,1,4,1,4,0,2,0,2,0,1,1,2,1,0,0,4,0,0,0,0,0,0,0,0]",{},{},"{""US"":28}",9992,25.0,"{""<5"":3,""5-20"":11,""21-60"":14,""61-240"":5,"">240"":1}","{""Biggby Coffee"":50,""Papa Murphy's"":25}","{""Meijer"":51,""Harding's Friendly Market"":38,""McDonald's"":26,""Circle K"":22,""Menard's"":20,""Marathon"":19,""Speedway"":19,""Shell Oil"":19,""Walgreens"":18,""Family Fare"":17,""Walmart"":15,""Biggby Coffee"":14,""Subway"":12,""Dollar General"":11,""Costco Wholesale Corp."":10,""Burger King"":10,""CITGO"":10,""Ace Hardware"":9,""Taco Bell"":9,""Dollar Tree"":9}","[0,0,0,0,0,0,0,3,4,5,5,6,6,11,7,2,3,7,0,0,2,1,1,0]","{""Monday"":10,""Tuesday"":3,""Wednesday"":7,""Thursday"":5,""Friday"":4,""Saturday"":2,""Sunday"":3}","{""android"":12,""ios"":17}"
sg:8d4db8894021469c802a4838cddf6d50,,Sushi Remix,,,Bakeries and Tortilla Manufacturing,Retail Bakeries,,311811,43.43177,-83.940228,203 S Washington Ave,Saginaw,MI,48607,US,,"{ ""Mon"": [[""9:00"", ""18:00""]], ""Tue"": [], ""Wed"": [[""9:00"", ""18:00""]], ""Thu"": [], ""Fri"": [[""9:00"", ""18:00""]], ""Sat"": [[""8:00"", ""17:00""]], ""Sun"": [] }",,,,,,,,,,,,,,,,
sg:17ebe0b7da1443739b51a768af232054,,Alden B Dow Museum Of Science & Art,,,"Museums, Historical Sites, and Similar Institutions",Museums,,712110,43.624683,-84.249739,1801 W Saint Andrews Rd,Midland,MI,48640,US,,,1583020800,1585699200,89,73,"[11,3,5,4,10,5,20,5,6,7,1,0,2,1,1,0,2,0,0,1,0,0,0,0,0,1,0,0,4,0,0]","{""261112911021"":5}",{},"{""US"":72}",9743,16.0,"{""<5"":0,""5-20"":60,""21-60"":13,""61-240"":16,"">240"":0}","{""Meijer"":50,""Michaels Stores"":25}","{""Meijer"":48,""Speedway"":37,""Kroger"":32,""McDonald's"":31,""Walmart"":29,""Taco Bell"":19,""BP"":18,""Shell Oil"":18,""Starbucks"":15,""ALDI"":13,""Walgreens"":13,""Culver's"":13,""Target"":13,""Rite Aid"":13,""Dolce Hotels and Resorts"":12,""PetSmart"":12,""Five Below"":12,""Dollar Tree"":10,""Ace Hardware"":10,""Menard's"":10}","[0,0,0,0,0,0,0,0,0,0,1,5,6,8,19,16,9,13,16,18,12,8,5,0]","{""Monday"":9,""Tuesday"":14,""Wednesday"":5,""Thursday"":11,""Friday"":8,""Saturday"":25,""Sunday"":17}","{""android"":39,""ios"":34}"
sg:375ef22b508f4454bf0bde21ab6aabf1,,Matt King Entertainment,,,Motion Picture and Video Industries,Motion Picture Theaters (except Drive-Ins),,512131,42.518319,-84.39743,2231 Ives Rd,Leslie,MI,49251,US,+15178624596,"{ ""Mon"": [[""9:00"", ""17:00""]], ""Tue"": [[""9:00"", ""17:00""]], ""Wed"": [[""9:00"", ""17:00""]], ""Thu"": [[""9:00"", ""17:00""]], ""Fri"": [[""9:00"", ""17:00""]], ""Sat"": [], ""Sun"": [] }",,,,,,,,,,,,,,,,
sg:522e778aa5f14c6f93fd296529abd01d,,Mel A Good Baked Goods,,,Bakeries and Tortilla Manufacturing,Retail Bakeries,,311811,42.613845,-83.446627,1529 Union Lake Rd,Commerce Twp,MI,48382,US,+12487607557,"{ ""Mon"": [], ""Tue"": [[""12:00"", ""19:00""]], ""Wed"": [[""10:00"", ""19:00""]], ""Thu"": [[""10:00"", ""19:00""]], ""Fri"": [[""10:00"", ""19:00""]], ""Sat"": [[""10:30"", ""17:00""]], ""Sun"": [] }",1583020800,1585699200,10,8,"[0,1,1,1,0,0,0,0,0,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0]",{},{},"{""US"":8}",3695,121.0,"{""<5"":0,""5-20"":4,""21-60"":1,""61-240"":1,"">240"":4}",{},"{""Lowe's"":58,""Tropical Smoothie Café"":37,""Meijer"":36,""Costco Wholesale Corp."":34,""Taco Bell"":33,""Target"":31,""Menard's"":24,""Hobby Lobby Stores"":24,""Mobil"":24,""ALDI"":23,""Kroger"":22,""CVS"":20,""The Home Depot"":20,""Dollar Tree"":20,""Starbucks"":18,""McDonald's"":13,""Kerbys Koney Island"":12,""KicksUSA"":12,""Rusty Bucket"":12,""Emagine Entertainment"":12}","[0,0,0,0,1,3,4,4,5,3,3,2,3,5,2,1,0,0,0,0,0,0,0,0]","{""Monday"":2,""Tuesday"":1,""Wednesday"":2,""Thursday"":2,""Friday"":3,""Saturday"":0,""Sunday"":0}","{""android"":0,""ios"":0}"
sg:789c7c5d739d4023a7dd4cd0ebbe0abe,,Sweet Nothings,,,Bakeries and Tortilla Manufacturing,Retail Bakeries,,311811,42.201907,-83.150966,145 Maple St,Wyandotte,MI,48192,US,+17342852253,,,,,,,,,,,,,,,,,
sg:f37615480d1746afbe6300e90f10708d,,Shiloh Christian Book Store,,,Book Stores and News Dealers,Book Stores,,451211,42.225452,-83.181791,4036 Fort St,Lincoln Park,MI,48146,US,+13133881010,,1583020800,1585699200,146,72,"[6,12,6,2,8,2,9,8,6,7,4,10,3,4,2,2,3,7,4,5,3,1,3,1,5,6,2,5,6,2,2]","{""261635779002"":5,""261635776001"":5}",{},"{""US"":71}",3609,21.0,"{""<5"":4,""5-20"":68,""21-60"":33,""61-240"":5,"">240"":36}","{""The Huntington National Bank"":50,""Belle Tire"":12}","{""McDonald's"":40,""Meijer"":39,""Kroger"":35,""CVS"":27,""Marathon"":25,""Tim Hortons"":25,""Burger King"":24,""Family Dollar Stores"":23,""7-Eleven"":23,""The Huntington National Bank"":22,""Taco Bell"":21,""Sam's Club"":20,""Walmart"":20,""Lowe's"":18,""Dollar Tree"":18,""BP"":15,""The Home Depot"":15,""Wendy's"":14,""ALDI"":14,""Target"":13}","[27,28,28,28,30,30,30,30,39,49,45,48,41,33,37,39,40,32,28,22,21,18,22,22]","{""Monday"":25,""Tuesday"":19,""Wednesday"":18,""Thursday"":28,""Friday"":12,""Saturday"":24,""Sunday"":20}","{""android"":56,""ios"":16}"
sg:6de2b2041ab34ba9af011929a6974e11,,Miller's Big Red Farms,,,Bakeries and Tortilla Manufacturing,Retail Bakeries,,311811,42.800502,-83.06951,4900 32 Mile Rd,Washington,MI,48095,US,,"{ ""Mon"": [[""10:00"", ""18:00""]], ""Tue"": [[""10:00"", ""17:00""]], ""Wed"": [[""10:00"", ""17:00""]], ""Thu"": [[""10:00"", ""17:00""]], ""Fri"": [[""10:00"", ""18:00""]], ""Sat"": [[""9:00"", ""19:00""]], ""Sun"": [[""9:00"", ""19:00""]] }",1583020800,1585699200,102,15,"[2,2,0,0,2,5,7,3,5,11,0,2,1,4,10,5,0,6,6,3,1,0,5,3,6,4,0,2,3,3,1]",{},{},"{""US"":15}",1668,19.5,"{""<5"":1,""5-20"":52,""21-60"":25,""61-240"":19,"">240"":5}",{},"{""Hallmark Cards"":39,""Mobil"":39,""Valero Energy"":32,""Arby's"":25,""Kroger"":24,""Costco Wholesale Corp."":23,""Burger King"":23,""The Home Depot"":22,""McDonald's"":22,""Meijer"":19,""Marathon"":18,""United States Postal Service (USPS)"":18,""Shell Oil"":14,""Target"":13,""The Original Buscemis"":13,""Foster Blue Water Oil"":13,""Powerhouse Gym"":13,""Tim Hortons"":13,""Jo-Ann Fabric and Craft Stores"":13,""Starbucks"":13}","[14,11,12,14,10,17,12,11,12,5,4,1,3,5,3,4,4,4,1,6,12,9,10,14]","{""Monday"":20,""Tuesday"":15,""Wednesday"":12,""Thursday"":14,""Friday"":9,""Saturday"":17,""Sunday"":15}","{""android"":7,""ios"":8}"
sg:7ec2b67ddb084447ae5ff37c86a48226,sg:0852b6c60d1a413c8ea1c36835464529,Barnes and Noble,SG_BRAND_0031e43e4f12b969239801d340f7c141,Barnes and Noble,Book Stores and News Dealers,Book Stores,,451211,42.824168,-86.094786,3050 Beeline Rd Ste 50,Holland,MI,49424,US,+16169946015,"{ ""Mon"": [[""9:00"", ""21:00""]], ""Tue"": [[""9:00"", ""21:00""]], ""Wed"": [[""9:00"", ""21:00""]], ""Thu"": [[""9:00"", ""21:00""]], ""Fri"": [[""9:00"", ""21:00""]], ""Sat"": [[""9:00"", ""21:00""]], ""Sun"": [[""10:00"", ""19:00""]] }",1583020800,1585699200,408,309,"[32,16,24,17,20,22,42,9,14,16,15,10,30,42,27,7,4,7,13,5,8,7,11,0,1,2,0,0,7,0,0]","{""261390219022"":12,""261390231004"":10,""261390222061"":9,""261390255001"":9,""261390222036"":7,""261390221061"":7,""260050307042"":7,""261390221051"":6,""260050322001"":6,""261390220013"":6,""261390226002"":6,""261390249001"":5}","{""261390222061"":8,""261390231002"":7,""261390222034"":5}","{""US"":303}",7813,22.0,"{""<5"":12,""5-20"":153,""21-60"":157,""61-240"":61,"">240"":25}","{""Meijer"":25,""T.J. Maxx"":13,""Gordon Food Service Store"":12,""Applebee's"":11,""United States Postal Service (USPS)"":8,""D&W Fresh Market"":7,""Jet's Pizza"":7,""ALDI"":6,""Marathon"":6,""Mazda"":6,""Red Robin Gourmet Burgers"":5}","{""Meijer"":52,""J&H"":36,""Family Fare"":34,""McDonald's"":33,""Starbucks"":27,""Walgreens"":27,""Target"":24,""Speedway"":23,""Menard's"":21,""Walmart"":18,""PetSmart"":18,""Sam's Club"":18,""ALDI"":16,""Tim Hortons"":16,""T.J. Maxx"":14,""Culver's"":14,""Taco Bell"":13,""Goodwill Industries"":13,""Dollar Tree"":13,""Biggby Coffee"":13}","[1,0,4,2,3,4,6,7,12,23,40,59,69,78,73,89,85,75,55,41,31,10,2,2]","{""Monday"":48,""Tuesday"":44,""Wednesday"":40,""Thursday"":45,""Friday"":57,""Saturday"":98,""Sunday"":76}","{""android"":156,""ios"":153}"
sg:56a15cd881f246199aa90838ed62abe0,,Lowry's Books,,,Book Stores and News Dealers,Book Stores,,451211,41.79896,-85.419798,118 W Chicago Rd,Sturgis,MI,49091,US,+12696516817,,1583020800,1585699200,40,25,"[1,1,2,0,3,0,2,4,5,2,5,4,0,1,1,4,0,0,1,0,0,0,0,1,1,0,0,0,2,0,0]",{},{},"{""US"":24}",5761,30.0,"{""<5"":2,""5-20"":15,""21-60"":10,""61-240"":10,"">240"":3}",{},"{""Meijer"":63,""McDonald's"":40,""Dairy Queen"":33,""Walmart"":33,""Marathon"":18,""Sunoco"":18,""Pizza Hut"":18,""Speedway"":18,""Goodwill Industries"":18,""United States Postal Service (USPS)"":18,""Dollar Tree"":15,""Applebee's"":15,""Little Caesars"":15,""Murphy USA"":15,""Shell Oil"":14,""Wings Etc."":12,""Biggby Coffee"":12,""Culver's"":11,""Subway"":10,""Walgreens"":10}","[1,0,0,0,2,2,4,4,3,4,6,5,7,7,6,9,7,8,4,4,0,6,8,5]","{""Monday"":10,""Tuesday"":5,""Wednesday"":6,""Thursday"":8,""Friday"":0,""Saturday"":3,""Sunday"":8}","{""android"":11,""ios"":14}"
sg:bd2759e74a43442ba16969ff557acb04,,Rosie's Pies & Bakery,,,Bakeries and Tortilla Manufacturing,Retail Bakeries,,311811,43.706009,-83.968846,1142 S Huron Rd,Kawkawlin,MI,48631,US,+19896714743,"{ ""Mon"": [[""8:00"", ""18:00""]], ""Tue"": [[""8:00"", ""18:00""]], ""Wed"": [[""8:00"", ""18:00""]], ""Thu"": [[""8:00"", ""18:00""]], ""Fri"": [[""8:00"", ""18:00""]], ""Sat"": [[""8:00"", ""18:00""]], ""Sun"": [[""8:00"", ""17:00""]] }",1583020800,1585699200,11,8,"[0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2,0,2,0,1,1]",{},{},"{""US"":7}",13824,39.0,"{""<5"":0,""5-20"":3,""21-60"":3,""61-240"":4,"">240"":1}","{""McDonald's"":98}","{""Speedway"":36,""7-Eleven"":35,""Shell Oil"":32,""Walmart"":31,""Rally's Drive-In Restaurants"":25,""Tim Hortons"":25,""Mobil"":24,""Burger King"":21,""Taco Bell"":21,""Dollar Tree"":20,""Walgreens"":19,""Target"":18,""McDonald's"":13,""Covenant HealthCare"":12,""Foster Blue Water Oil"":12,""Forward"":12,""NCG Cinemas"":12,""Audi"":12,""Jet's Pizza"":12,""Shoe Dept Encore"":12}","[1,0,0,1,1,1,1,1,1,0,0,1,2,2,4,2,3,1,0,0,0,1,1,1]","{""Monday"":1,""Tuesday"":2,""Wednesday"":1,""Thursday"":2,""Friday"":1,""Saturday"":4,""Sunday"":0}","{""android"":0,""ios"":5}"
