"safegraph_place_id","location_name","street_address","city","region","postal_code","brands","date_range_start","date_range_end","raw_visit_counts","raw_visitor_counts","visits_by_day","visitor_home_cbgs","visitor_work_cbgs","visitor_country_of_origin","distance_from_home","median_dwell","bucketed_dwell_times","related_same_day_brand","related_same_month_brand","popularity_by_hour","popularity_by_day","device_type","iso_country_code"
sg:2f9f2bfe5f224954ba8f579ca4a60d37,Bilflex,14154 Telegraph Rd,Redford,MI,48239,,1580515200,1583020800,148,92,"[12,4,6,5,9,1,8,5,2,3,5,7,5,6,2,7,7,2,5,6,7,7,1,1,6,2,6,6,4]",{},{},"{""US"":84}",7321,18.5,"{""<5"":4,""5-20"":73,""21-60"":25,""61-240"":25,"">240"":21}","{""Family Dollar Stores"":39,""Great Lakes Ace Hardware"":25,""Marathon"":20,""Checkers Drive-In Restaurants"":12,""Dollar General"":11}","{""Marathon"":36,""BP"":30,""Family Dollar Stores"":28,""McDonald's"":26,""Mobil"":24,""CITGO"":23,""Meijer"":22,""Dollar Tree"":21,""Sunoco"":21,""Subway"":20,""Wendy's"":19,""Kroger"":18,""CVS"":15,""Shell Oil"":14,""White Castle"":14,""Little Caesars"":14,""Taco Bell"":13,""Walmart"":13,""Dollar General"":12,""Checkers Drive-In Restaurants"":12}","[19,14,14,14,16,19,17,17,18,19,24,27,27,34,34,26,21,19,20,18,24,25,24,23]","{""Monday"":17,""Tuesday"":18,""Wednesday"":23,""Thursday"":18,""Friday"":28,""Saturday"":30,""Sunday"":14}","{""android"":74,""ios"":18}",US
sg:3635d65d8f984230a4d190fcd17b4476,Unity Book Store,230 S Holmes St,Lansing,MI,48912,,1580515200,1583020800,107,59,"[8,10,2,2,2,2,2,3,14,4,3,1,2,2,7,2,1,1,3,3,1,5,4,3,1,3,8,0,1]","{""260650065004"":6}",{},"{""US"":53}",8260,76.0,"{""<5"":1,""5-20"":23,""21-60"":23,""61-240"":41,"">240"":19}","{""Family Fare"":50,""Quality Dairy"":29,""The Huntington National Bank"":20,""Target"":12,""Dollar Tree"":11,""McDonald's"":11,""Carpet One Floor & Home"":7}","{""Meijer"":41,""Speedway"":29,""Kroger"":28,""McDonald's"":27,""Quality Dairy"":19,""Rite Aid"":18,""Marathon"":17,""Dollar Tree"":17,""Subway"":16,""Target"":16,""Burger King"":15,""Walmart"":14,""Taco Bell"":14,""Citi Trends"":13,""GameStop"":13,""Wendy's"":13,""Culver's"":13,""Family Dollar Stores"":13,""Panera Bread"":12,""Biggby Coffee"":12}","[17,17,17,19,15,17,17,16,18,17,22,26,25,23,18,15,15,20,17,22,23,25,21,17]","{""Monday"":10,""Tuesday"":7,""Wednesday"":9,""Thursday"":15,""Friday"":12,""Saturday"":24,""Sunday"":30}","{""android"":49,""ios"":10}",US
sg:5df13b343ec54d498e9118c247ecd266,Michigan Book and Supply,317 S State St,Ann Arbor,MI,48104,,1580515200,1583020800,834,627,"[31,26,24,29,21,33,41,31,17,17,32,29,24,40,45,43,19,25,26,24,35,32,31,26,16,27,39,29,12]","{""261614002001"":44,""261614002002"":35,""261614003001"":33,""261614002004"":31,""261614002003"":28,""261614001001"":28,""261614003003"":26,""261614022004"":24,""261614005001"":14,""261614003002"":14,""261614006002"":10,""261614005003"":10,""261614005004"":9,""261614005005"":8,""261614005002"":8,""261614008002"":7,""261614004003"":5}","{""261614002004"":95,""261614002001"":32,""261614001001"":28,""261614022002"":14,""261614003001"":11,""261614008001"":8,""261614002003"":8,""261614003003"":7,""261614031001"":6,""261614002002"":6}","{""US"":603}",1341,20.0,"{""<5"":15,""5-20"":410,""21-60"":266,""61-240"":111,"">240"":32}","{""Jimmy John's"":15,""Panda Express"":6}","{""Starbucks"":35,""Espresso Royale"":24,""SoulCycle"":23,""Jimmy John's"":17,""Panera Bread"":16,""Buffalo Wild Wings"":14,""Kroger"":13,""Target"":12,""McDonald's"":12,""Potbelly Sandwich Works"":10,""Panda Express"":9,""Meijer"":9,""Chipotle Mexican Grill"":9,""BP"":8,""Costco Wholesale Corp."":8,""Speedway"":8,""JCPenney"":7,""Macy's"":7,""7-Eleven"":6,""The Barre Code"":6}","[13,15,13,15,10,11,16,24,28,59,90,126,133,126,122,93,88,95,77,108,90,73,39,25]","{""Monday"":86,""Tuesday"":102,""Wednesday"":103,""Thursday"":120,""Friday"":155,""Saturday"":151,""Sunday"":117}","{""android"":166,""ios"":462}",US
sg:bb11acb1b75f4987a2c4ce510b2c7989,Ludwick's Bakery,3217 3 Mile Rd NW,Grand Rapids,MI,49534,,1580515200,1583020800,74,20,"[1,1,5,6,5,5,1,2,0,3,7,6,5,2,0,0,2,4,1,2,2,1,0,3,4,3,1,1,1]",{},{},"{""US"":20}",36881,220.0,"{""<5"":0,""5-20"":14,""21-60"":11,""61-240"":13,"">240"":36}","{""CITGO"":50,""Speedway"":20}","{""Meijer"":49,""Speedway"":48,""Wendy's"":46,""McDonald's"":38,""Starbucks"":37,""Walmart"":37,""Subway"":34,""Burger King"":31,""J&H"":25,""Biggby Coffee"":25,""Walgreens"":25,""Shell Oil"":25,""Marathon"":24,""Arby's"":23,""Taco Bell"":20,""Dollar Tree"":20,""D&W Fresh Market"":20,""CITGO"":19,""Applebee's"":18,""The Home Depot"":16}","[0,0,0,0,0,27,34,35,39,37,38,36,36,36,29,31,25,7,7,7,7,4,3,2]","{""Monday"":13,""Tuesday"":21,""Wednesday"":15,""Thursday"":13,""Friday"":6,""Saturday"":5,""Sunday"":1}","{""android"":17,""ios"":0}",US
sg:fe1fed97fa4f490f96dab4860f045da5,Creme Curls Bakery,5292 Lawndale Ave,Hudsonville,MI,49426,,1580515200,1583020800,111,37,"[4,2,4,5,6,2,2,1,2,5,5,7,6,3,0,0,3,6,4,5,3,0,2,9,6,5,6,5,2]",{},{},"{""US"":34}",8378,107.0,"{""<5"":5,""5-20"":30,""21-60"":10,""61-240"":29,"">240"":37}","{""CITGO"":20}","{""Meijer"":34,""TGI Fridays"":21,""McDonald's"":21,""Wendy's"":20,""Family Fare"":19,""Subway"":18,""Speedway"":17,""J&H"":16,""CITGO"":15,""Burger King"":12,""Marathon"":12,""Walmart"":12,""Jet's Pizza"":11,""Sears"":11,""Qdoba Mexican Grill"":10,""Taco Bell"":9,""BP"":8,""Biggby Coffee"":8,""Snap Fitness"":8,""Logan's Roadhouse"":8}","[10,10,10,14,8,4,6,16,29,32,37,36,37,35,43,39,30,13,10,8,11,11,11,10]","{""Monday"":21,""Tuesday"":22,""Wednesday"":22,""Thursday"":19,""Friday"":14,""Saturday"":7,""Sunday"":6}","{""android"":27,""ios"":10}",US
sg:bf707b63cebd470a8c2ffc1f65ba8d04,Everybody Reads,2019 E Michigan Ave,Lansing,MI,48912,,1580515200,1583020800,89,80,"[4,3,2,3,0,2,5,7,2,6,2,2,2,4,6,1,2,2,0,4,5,5,1,5,2,2,2,2,3]",{},"{""260659800001"":6}","{""US"":80}",7896,28.0,"{""<5"":3,""5-20"":30,""21-60"":28,""61-240"":26,"">240"":2}","{""Meijer"":100,""Goodwill Industries"":50,""Wendy's"":49,""Qdoba Mexican Grill"":33}","{""Meijer"":53,""Speedway"":38,""Kroger"":28,""Biggby Coffee"":24,""McDonald's"":17,""Starbucks"":16,""Quality Dairy"":14,""Burger King"":14,""Family Dollar Stores"":14,""Qdoba Mexican Grill"":13,""Subway"":13,""Dollar Tree"":11,""Marathon"":11,""Walmart"":11,""Arby's"":11,""Taco Bell"":10,""Five Below"":10,""American 1 Credit Union"":10,""Wendy's"":10,""Planet Fitness"":9}","[21,18,4,1,0,0,0,0,0,1,2,6,10,11,1,3,5,5,10,10,12,6,12,22]","{""Monday"":15,""Tuesday"":9,""Wednesday"":4,""Thursday"":10,""Friday"":19,""Saturday"":25,""Sunday"":7}","{""android"":54,""ios"":26}",US
sg:c1705324ec9e4f639518d0b3e3c308c3,Cmu Museum Of Natural History,103 Rowe Hall,Mt Pleasant,MI,48858,,1580515200,1583020800,370,120,"[2,0,13,19,23,17,5,4,1,23,17,17,15,11,1,2,21,24,27,22,9,1,0,20,18,22,27,7,2]","{""260730007001"":14,""260730005002"":10,""260730004004"":10,""260730008001"":9,""260730004002"":6,""260730007002"":6,""260730005003"":5}","{""260730007002"":29,""260730005001"":16}","{""US"":117}",2212,72.0,"{""<5"":1,""5-20"":58,""21-60"":82,""61-240"":210,"">240"":19}",{},"{""Meijer"":44,""Starbucks"":43,""McDonald's"":33,""Walmart"":33,""Einstein Brothers"":31,""Taco Bell"":27,""Target"":26,""Applebee's"":22,""Which Wich"":21,""Shell Oil"":20,""Marathon"":17,""Buffalo Wild Wings"":15,""IHOP"":15,""Tim Hortons"":15,""Burger King"":14,""Mobil"":14,""Culver's"":12,""Biggby Coffee"":11,""Speedway"":11,""Planet Fitness"":10}","[0,0,0,0,0,0,1,9,14,57,75,54,74,110,91,80,65,71,69,50,54,9,1,0]","{""Monday"":77,""Tuesday"":78,""Wednesday"":89,""Thursday"":81,""Friday"":32,""Saturday"":10,""Sunday"":3}","{""android"":38,""ios"":82}",US
sg:9e607dfab0bb4761918f2f25bf350879,Amazing Book Store,3718 Richfield Rd,Flint,MI,48506,,1580515200,1583020800,59,44,"[0,0,0,0,3,2,5,6,1,4,1,5,1,2,1,0,0,3,4,2,4,1,0,1,4,2,4,2,1]",{},{},"{""US"":43}",11569,22.0,"{""<5"":1,""5-20"":28,""21-60"":11,""61-240"":18,"">240"":1}","{""Walmart"":20,""Family Dollar Stores"":16}","{""Kroger"":41,""McDonald's"":40,""Meijer"":35,""Speedway"":28,""Marathon"":26,""Applebee's"":23,""Walmart"":23,""Forward"":20,""Rite Aid"":19,""Leo's Coney Island"":18,""Dollar Tree"":18,""Tim Hortons"":18,""Sunoco"":17,""Kohl's"":16,""Family Dollar Stores"":15,""Menard's"":15,""The Home Depot"":12,""Dunham's Sports"":11,""Sam's Club"":11,""Burger King"":10}","[3,1,2,0,1,0,2,1,1,5,10,12,13,12,12,6,7,5,3,0,0,0,2,3]","{""Monday"":5,""Tuesday"":8,""Wednesday"":14,""Thursday"":9,""Friday"":13,""Saturday"":9,""Sunday"":1}","{""android"":32,""ios"":12}",US
sg:65bc0ec789314a1fa500f27e91526f19,Horizon Books,115 S Mitchell St,Cadillac,MI,49601,,1580515200,1583020800,392,256,"[30,4,5,17,21,10,15,23,3,5,15,11,12,28,12,14,2,17,12,6,14,23,6,11,19,11,14,15,11]","{""261653804002"":13,""261653805004"":12,""261653805003"":12,""261139603003"":10,""261653804001"":9,""261653806003"":8,""261339702001"":7,""261653806002"":6,""261653802003"":5,""261653808003"":5,""261653804003"":5,""261139603002"":5,""261653808001"":5}","{""261653807001"":10,""261653807003"":10,""261653805002"":6,""261653808002"":5}","{""US"":250}",16450,39.5,"{""<5"":8,""5-20"":137,""21-60"":104,""61-240"":137,"">240"":6}","{""Dollar Tree"":24,""Red Roof Inn"":17,""Marathon"":14,""Walmart"":13,""Meijer"":11,""Speedway"":11,""Ruby Tuesday"":7,""Ace Hardware"":6,""Label Shopper"":6,""Save-A-Lot"":5}","{""Meijer"":58,""McDonald's"":34,""Walmart"":33,""Marathon"":25,""Speedway"":24,""Culver's"":23,""Burger King"":19,""Wesco Convenience Store"":19,""Mobil"":17,""The Home Depot"":17,""Ruby Tuesday"":16,""Shell Oil"":16,""Family Fare"":16,""Family Dollar Stores"":15,""Subway"":14,""Dunham's Sports"":13,""T.J. Maxx"":13,""Walgreens"":12,""GameStop"":12,""Hobby Lobby Stores"":11}","[0,0,0,0,0,0,2,9,20,32,31,43,56,52,55,70,51,41,63,75,70,39,16,1]","{""Monday"":23,""Tuesday"":68,""Wednesday"":55,""Thursday"":42,""Friday"":78,""Saturday"":99,""Sunday"":27}","{""android"":144,""ios"":112}",US
sg:7d40a8e3946b41c2a4fa266b3d5a6c4f,Christian Science Reading Rooms,412 S Main St,Rochester,MI,48307,,1580515200,1583020800,164,105,"[11,1,3,5,5,3,7,10,2,3,9,8,3,10,10,8,2,4,7,9,4,6,3,2,2,8,6,4,8]","{""261251928001"":5,""261251902001"":5}",{},"{""US"":104}",6980,41.5,"{""<5"":3,""5-20"":45,""21-60"":55,""61-240"":45,"">240"":16}","{""Chevrolet"":33,""Panera Bread"":33,""Emagine Entertainment"":17,""Michaels Stores"":17,""Chili's Grill & Bar"":14,""Kroger"":11,""United States Postal Service (USPS)"":9}","{""Meijer"":36,""Kroger"":31,""Target"":28,""McDonald's"":23,""Costco Wholesale Corp."":23,""Taco Bell"":23,""Speedway"":23,""Tim Hortons"":21,""CVS"":20,""Wendy's"":20,""Mobil"":20,""Shell Oil"":18,""Kohl's"":18,""Hallmark Cards"":17,""Starbucks"":16,""Buffalo Wild Wings"":15,""BP"":14,""Culver's"":14,""Dollar Tree"":14,""Emagine Entertainment"":14}","[0,0,0,0,0,1,2,7,15,27,32,37,42,41,33,32,34,30,25,12,15,3,2,0]","{""Monday"":10,""Tuesday"":20,""Wednesday"":28,""Thursday"":21,""Friday"":26,""Saturday"":45,""Sunday"":14}","{""android"":44,""ios"":61}",US
sg:02d2a00573134950b5f68ba996bba6d3,Honolulu House Museum,107 N Kalamazoo Ave,Marshall,MI,49068,,1580515200,1583020800,43,33,"[4,0,3,3,4,0,2,0,0,1,0,1,0,0,2,1,3,0,2,2,2,5,2,1,0,0,3,1,0]",{},{},"{""US"":28}",15425,20.0,"{""<5"":2,""5-20"":20,""21-60"":9,""61-240"":9,"">240"":3}","{""T.J. Maxx"":50}","{""McDonald's"":34,""Meijer"":29,""Starbucks"":29,""Arby's"":28,""Shell Oil"":28,""CITGO"":24,""Johnny's Markets"":18,""Family Fare"":18,""Wendy's"":17,""Taco Bell"":17,""Chevrolet"":14,""Speedway"":13,""Family Dollar Stores"":12,""Walmart"":12,""PS Food Mart"":12,""Biggby Coffee"":12,""Target"":12,""Burger King"":11,""Pilot Flying J"":11,""Denny's"":11}","[3,2,1,1,1,1,1,3,5,6,8,9,10,7,6,4,8,3,4,4,4,4,5,3]","{""Monday"":8,""Tuesday"":3,""Wednesday"":7,""Thursday"":5,""Friday"":6,""Saturday"":11,""Sunday"":3}","{""android"":15,""ios"":18}",US
sg:94174e1b3df84e53bc7f4ba9da39bd6c,Cinnamom,300 W 1st Ave,Flint,MI,48503,,1580515200,1583020800,106,34,"[7,4,5,3,2,0,2,3,4,2,3,5,5,5,2,2,8,3,4,3,5,1,2,5,5,3,4,3,2]","{""260490028002"":5}",{},"{""US"":30}",3376,39.5,"{""<5"":3,""5-20"":41,""21-60"":18,""61-240"":18,"">240"":26}","{""Rally's Drive-In Restaurants"":33,""McDonald's"":13}","{""Sunoco"":31,""Marathon"":28,""Kroger"":21,""Speedway"":19,""BP"":18,""The Home Depot"":17,""Meijer"":17,""Family Dollar Stores"":15,""McDonald's"":15,""Rally's Drive-In Restaurants"":15,""Burger King"":14,""Rite Aid"":14,""Applebee's"":13,""Dollar Tree"":13,""Dollar General"":13,""Halo Burger"":12,""Lucky's Steak House"":12,""Sam's Club"":12,""Walmart"":12,""Subway"":12}","[16,17,16,16,17,29,21,23,24,25,21,21,25,12,14,10,11,10,8,11,11,19,19,20]","{""Monday"":20,""Tuesday"":14,""Wednesday"":14,""Thursday"":12,""Friday"":19,""Saturday"":15,""Sunday"":12}","{""android"":22,""ios"":12}",US
sg:9d43904ae75249e1a768594bab1e7137,Ascension Bibles & Books,10720 W 9 Mile Rd,Oak Park,MI,48237,,1580515200,1583020800,985,445,"[50,44,40,36,30,31,36,34,25,38,47,22,37,34,50,27,49,32,15,28,33,41,24,36,18,51,7,29,17]","{""261251712001"":65,""261251716001"":14,""261251713002"":12,""261251713001"":10,""261251716002"":7,""261251711002"":6,""261251300002"":6,""261251715001"":6,""261251715003"":5,""261251711003"":5}","{""261251712001"":5}","{""US"":302}",2496,23.0,"{""<5"":39,""5-20"":415,""21-60"":177,""61-240"":189,"">240"":165}","{""BP"":6,""Foot Locker"":6}","{""Kroger"":17,""BP"":13,""Meijer"":12,""Marathon"":11,""CVS"":11,""Mobil"":10,""McDonald's"":9,""Family Dollar Stores"":9,""Sunoco"":9,""Dollar General"":9,""Glory Supermarket"":9,""Little Caesars"":7,""Dollar Tree"":6,""Speedway"":6,""Wendy's"":6,""Macy's"":5,""Checkers Drive-In Restaurants"":5,""Tim Hortons"":5}","[151,137,138,135,131,129,133,154,142,157,153,105,120,121,124,129,101,106,66,135,176,207,178,169]","{""Monday"":163,""Tuesday"":133,""Wednesday"":118,""Thursday"":103,""Friday"":156,""Saturday"":192,""Sunday"":120}","{""android"":343,""ios"":107}",US
sg:e5899d932c0c40b096ef789ab9763ccf,Robyn Grieve Acupuncture and Oriental Medicine,21700 Northwestern Hwy Ste 660,Southfield,MI,48075,,1580515200,1583020800,98,63,"[0,2,3,3,5,1,3,1,6,4,1,1,3,1,6,3,6,3,1,9,4,2,4,4,3,7,6,6,0]",{},{},"{""US"":61}",12517,38.5,"{""<5"":6,""5-20"":37,""21-60"":18,""61-240"":13,"">240"":24}",{},"{""Marathon"":32,""BP"":31,""CVS"":29,""Subway"":29,""Family Dollar Stores"":27,""Kroger"":26,""Meijer"":24,""Mobil"":22,""Wendy's"":21,""McDonald's"":20,""Sunoco"":17,""Speedway"":17,""Tim Hortons"":17,""CITGO"":17,""Dollar Tree"":16,""Walmart"":14,""Target"":13,""White Castle"":12,""Walgreens"":12,""Little Caesars"":11}","[8,7,7,9,10,15,19,19,20,21,30,29,25,25,22,11,11,5,4,1,1,9,7,8]","{""Monday"":17,""Tuesday"":10,""Wednesday"":14,""Thursday"":19,""Friday"":14,""Saturday"":9,""Sunday"":15}","{""android"":45,""ios"":18}",US
sg:9bbfd5ab2455401791eab9c66bdd2229,Stirling Books and Brew,119 N Superior St,Albion,MI,49224,,1580515200,1583020800,102,62,"[12,1,5,0,7,1,5,4,1,7,3,4,2,3,4,1,5,5,0,3,1,10,1,4,2,2,3,2,2]","{""260250034001"":10,""260250035002"":8}","{""260250034001"":5}","{""US"":60}",1286,35.0,"{""<5"":3,""5-20"":39,""21-60"":22,""61-240"":33,"">240"":5}","{""Taco Bell"":33,""Panera Bread"":25}","{""Family Fare"":52,""McDonald's"":43,""PS Food Mart"":35,""Meijer"":33,""Speedway"":29,""Dollar General"":29,""Shell Oil"":28,""Subway"":25,""Taco Bell"":24,""Biggby Coffee"":24,""Courtyard by Marriott"":24,""BP"":23,""Family Dollar Stores"":22,""Walmart"":21,""Arby's"":21,""Lowe's"":19,""Marathon"":18,""KFC"":18,""Sam's Club"":16,""Culver's"":15}","[1,1,1,1,1,2,1,3,8,10,12,9,12,21,26,20,21,22,16,13,9,6,3,2]","{""Monday"":21,""Tuesday"":10,""Wednesday"":13,""Thursday"":9,""Friday"":13,""Saturday"":32,""Sunday"":4}","{""android"":45,""ios"":17}",US
sg:fde59ee70d154a1ca52faa64c52547d1,Motown Museum,2648 W Grand Blvd,Detroit,MI,48208,,1580515200,1583020800,572,455,"[26,1,18,16,9,12,35,21,1,8,10,11,10,53,34,11,10,18,20,16,43,48,13,10,12,6,16,47,26]","{""261251444001"":5}","{""261251444002"":18}","{""US"":443}",35919,59.0,"{""<5"":12,""5-20"":134,""21-60"":142,""61-240"":256,"">240"":28}","{""Marriott Hotels"":12,""Tim Hortons"":11,""White Castle"":7,""Arby's"":6}","{""McDonald's"":25,""BP"":23,""Meijer"":22,""Kroger"":20,""Family Dollar Stores"":19,""Dollar Tree"":19,""Starbucks"":19,""CVS"":18,""Walmart"":18,""Mobil"":17,""Marathon"":17,""Subway"":16,""Wendy's"":16,""Speedway"":16,""Marriott Hotels"":13,""CITGO"":13,""Burger King"":13,""Walgreens"":12,""Macy's"":12,""Dollar General"":11}","[6,7,7,3,3,23,31,30,53,75,111,144,155,127,112,114,113,68,48,31,28,12,5,6]","{""Monday"":46,""Tuesday"":56,""Wednesday"":46,""Thursday"":54,""Friday"":189,""Saturday"":155,""Sunday"":26}","{""android"":295,""ios"":160}",US
sg:a3416a2b16ac4423b188bee9a8a0fee1,A Taste of Lynn's,29891 Citation Cir Apt 51101,Farmington Hills,MI,48331,,1580515200,1583020800,111,42,"[4,2,3,3,4,4,4,4,3,2,5,1,1,10,5,4,2,4,4,2,6,4,7,2,6,2,4,5,2]","{""261251678001"":13}",{},"{""US"":33}",10681,91.0,"{""<5"":3,""5-20"":22,""21-60"":18,""61-240"":35,"">240"":33}",{},"{""Kroger"":24,""Meijer"":23,""Speedway"":22,""McDonald's"":17,""JCPenney"":16,""Tim Hortons"":14,""Starbucks"":11,""Costco Wholesale Corp."":11,""Rite Aid"":11,""Mobil"":10,""Applebee's"":10,""CVS"":10,""Jet's Pizza"":9,""Sunoco"":8,""Rusty Bucket"":7,""Solstice Sunglasses"":7,""Lord and Taylor"":7,""GolfTec"":7,""Qdoba Mexican Grill"":7,""Tesla Motors"":7}","[23,28,26,23,23,20,20,24,27,26,17,19,22,29,28,22,23,15,11,8,17,21,23,28]","{""Monday"":9,""Tuesday"":18,""Wednesday"":11,""Thursday"":11,""Friday"":27,""Saturday"":19,""Sunday"":16}","{""android"":20,""ios"":22}",US
sg:ebc229ddfa6a445cb3f4e5f6143f7ac7,Smith's One of A Kind Edible Art,12823 S Regal St,Traverse City,MI,49684,,1580515200,1583020800,12,7,"[0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,1,0,0,0,0,2,2,1,0,0]",{},{},"{""US"":6}",4963,108.0,"{""<5"":0,""5-20"":3,""21-60"":1,""61-240"":5,"">240"":3}",{},"{""Meijer"":42,""HomeTown Pharmacy"":29,""Tom's Food Markets"":14,""Mrs. Fields Gifts"":14,""Art Van Furniture"":14,""VCA Animal Hospitals"":14,""Blain’s Farm & Fleet"":14,""Sbarro"":14,""Play It Again Sports"":14,""Claire's"":14,""Once Upon a Child"":14,""Beltone"":14,""Spencer's"":14,""Qdoba Mexican Grill"":14,""Old Navy"":14,""Harbor Freight Tools"":14,""GNC (General Nutrition Centers)"":14,""Walt Disney Parks and Resorts"":14,""NAPA Auto Parts"":14,""Menard's"":14}","[2,2,2,1,2,2,2,1,0,1,1,2,4,3,1,1,1,2,2,0,1,2,3,2]","{""Monday"":1,""Tuesday"":4,""Wednesday"":2,""Thursday"":2,""Friday"":1,""Saturday"":1,""Sunday"":1}","{""android"":5,""ios"":0}",US
sg:c38f26c0db02444ebe3c3acdc821832a,Moose Pastry & Tea,42130 Grand River Ave,Novi,MI,48375,,1580515200,1583020800,7,7,"[0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0]",{},{},"{""US"":7}",19006,11.0,"{""<5"":0,""5-20"":4,""21-60"":1,""61-240"":2,"">240"":0}",{},"{""Kroger"":55,""Costco Wholesale Corp."":54,""Starbucks"":49,""Fit4Mom"":42,""Meijer"":42,""Lucky Strike Entertainment"":29,""Rusty Bucket"":29,""Emagine Entertainment"":29,""Lord and Taylor"":29,""Nordstrom"":29,""REI"":28,""Lifetime Fitness"":28,""Chase"":28,""Barnes and Noble"":28,""Macy's"":27,""Michaels Stores"":27,""CVS"":24,""Target"":22,""Huntington Learning Centers"":14,""Tiffany & Co."":14}","[0,0,0,0,0,0,0,0,0,0,0,2,1,3,3,0,0,0,0,0,0,0,0,0]","{""Monday"":1,""Tuesday"":0,""Wednesday"":1,""Thursday"":0,""Friday"":2,""Saturday"":0,""Sunday"":3}","{""android"":5,""ios"":0}",US
sg:02459287ff0b45a49e1233cb4f1289eb,Mayflower Book Shop,2645 12 Mile Rd,Berkley,MI,48072,,1580515200,1583020800,140,118,"[4,5,4,6,2,1,7,3,5,3,5,7,3,6,2,3,8,5,7,8,5,4,8,1,2,5,2,6,9]","{""261251700002"":5}","{""261251704001"":6}","{""US"":115}",5294,33.0,"{""<5"":2,""5-20"":41,""21-60"":70,""61-240"":21,"">240"":6}","{""Mobil"":50,""7-Eleven"":24,""Trader Joe's"":12,""Macy's"":11}","{""Meijer"":30,""McDonald's"":29,""Kroger"":27,""Target"":25,""Starbucks"":24,""BP"":20,""Marathon"":20,""CVS"":19,""Sunoco"":17,""Fit4Mom"":16,""Taco Bell"":16,""7-Eleven"":16,""Mobil"":16,""Speedway"":14,""Subway"":14,""Rite Aid"":13,""Costco Wholesale Corp."":13,""Tesla Motors"":12,""Tropical Smoothie Café"":11,""Planet Fitness"":11}","[0,0,0,0,0,2,6,9,13,17,20,29,24,21,17,14,14,10,13,38,11,2,1,1]","{""Monday"":16,""Tuesday"":18,""Wednesday"":21,""Thursday"":14,""Friday"":28,""Saturday"":22,""Sunday"":21}","{""android"":58,""ios"":60}",US
sg:2e9ccff609a4447084f8eee6a0ff2590,Funny Pages Hobbies,113 N Washington St,Owosso,MI,48867,,1580515200,1583020800,650,324,"[23,14,18,29,27,18,35,28,12,17,20,24,16,36,17,10,11,28,15,23,29,20,22,19,14,35,26,17,41]","{""261550314013"":14,""261550316003"":10,""261550306001"":10,""261550303002"":10,""261550307002"":9,""261550304003"":9,""261550317001"":9,""261550303003"":8,""261550303004"":8,""261550307001"":8,""261550314012"":8,""261550304002"":8,""261550306002"":7,""261550305003"":6,""261550308001"":6,""261550316002"":6,""261550304001"":6,""261550301001"":5,""261550301004"":5,""261550318001"":5}","{""261550317001"":13,""261550317003"":12,""261550306002"":8,""261550304002"":6,""261550306001"":5}","{""US"":317}",8927,41.0,"{""<5"":11,""5-20"":186,""21-60"":209,""61-240"":211,"">240"":33}","{""Chrysler"":11,""Biggby Coffee"":8,""Ace Hardware"":6,""Wendy's"":6,""McDonald's"":6}","{""Meijer"":54,""McDonald's"":43,""Walmart"":41,""Kroger"":31,""Speedway"":29,""Taco Bell"":25,""Wendy's"":24,""Shell Oil"":24,""Dollar General"":19,""Subway"":18,""Applebee's"":17,""VG's Grocery"":17,""The Home Depot"":15,""Little Caesars"":15,""CITGO"":14,""GameStop"":14,""Biggby Coffee"":13,""Valero Energy"":13,""Rite Aid"":13,""ALDI"":12}","[5,5,4,5,5,6,6,8,31,52,53,69,89,101,126,123,141,151,131,108,84,22,13,6]","{""Monday"":65,""Tuesday"":91,""Wednesday"":101,""Thursday"":83,""Friday"":123,""Saturday"":129,""Sunday"":58}","{""android"":186,""ios"":138}",US
sg:88a41fe1ee1b41e5a6d6cee8ff7e65ca,Mecosta Book Gallery,171 W Main St,Mecosta,MI,49332,,1580515200,1583020800,360,137,"[9,7,6,4,7,7,11,14,5,14,9,15,7,12,13,18,7,11,9,18,13,16,14,19,19,24,20,20,9]","{""261079609001"":32,""261079602002"":7,""261079602001"":6,""260555503002"":5}",{},"{""US"":112}",10531,36.5,"{""<5"":10,""5-20"":122,""21-60"":87,""61-240"":88,"">240"":53}","{""Family Dollar Stores"":16,""McDonald's"":11,""Taco Bell"":7,""Kilwins"":7}","{""Meijer"":20,""Family Dollar Stores"":18,""Exxon Mobil"":18,""Marathon"":15,""Sunoco"":10,""BP"":8,""Food Pride"":8,""CITGO"":7,""Wesco Convenience Store"":7,""Menard's"":7,""McDonald's"":7,""Shell Oil"":7,""Taco Bell"":6,""United States Postal Service (USPS)"":5,""ALDI"":5,""Auto Value"":5}","[71,58,59,49,47,52,54,58,43,43,44,34,34,29,27,28,28,22,19,63,86,99,89,75]","{""Monday"":46,""Tuesday"":43,""Wednesday"":55,""Thursday"":52,""Friday"":59,""Saturday"":61,""Sunday"":44}","{""android"":81,""ios"":58}",US
