safegraph_place_id,raw_visit_counts,raw_visitor_counts,visits_by_day,popularity_by_hour,popularity_by_day
sg:c1705324ec9e4f639518d0b3e3c308c3,245,82,"[1,31,31,23,24,13,2,1,21,17,13,10,11,0,1,6,10,8,13,4,0,0,0,0,1,1,1,1,0,1,0]","[0,0,0,0,0,0,0,24,62,82,93,86,77,78,58,55,39,31,21,15,14,7,1,0]","{""Monday"":59,""Tuesday"":58,""Wednesday"":45,""Thursday"":48,""Friday"":29,""Saturday"":3,""Sunday"":3}"
sg:ac01ac270beb429cbedc1945d593e62d,18,11,"[1,0,0,0,0,1,0,1,0,2,0,1,2,0,1,0,2,0,0,1,0,2,0,0,0,0,0,0,0,3,1]","[1,1,1,1,1,1,1,1,2,4,2,4,1,1,4,3,4,3,1,1,2,1,1,1]","{""Monday"":3,""Tuesday"":5,""Wednesday"":0,""Thursday"":1,""Friday"":4,""Saturday"":0,""Sunday"":5}"
sg:48c205e286244206add378ec83ec708f,81,67,"[4,0,2,3,0,2,2,6,1,7,1,3,2,3,2,1,2,4,6,2,7,1,1,0,2,4,1,2,6,2,2]","[2,3,2,3,6,5,5,3,6,8,17,16,16,14,19,8,7,5,3,7,5,3,7,4]","{""Monday"":4,""Tuesday"":13,""Wednesday"":10,""Thursday"":13,""Friday"":7,""Saturday"":15,""Sunday"":19}"
sg:4f7f3895aec04b238375d3df984b4778,21,7,"[0,1,1,0,4,2,0,2,0,1,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,3,1,0,0,2,0]","[7,7,7,7,7,7,7,7,10,11,11,12,12,10,9,10,7,5,4,5,6,6,7,7]","{""Monday"":3,""Tuesday"":2,""Wednesday"":1,""Thursday"":9,""Friday"":3,""Saturday"":1,""Sunday"":2}"
sg:76377d943d5f47fe8eea5b26b31012eb,339,195,"[2,6,15,13,10,11,11,4,10,17,18,12,7,17,8,14,12,16,9,10,10,5,13,4,3,7,18,12,11,23,11]","[9,7,9,8,7,6,19,40,51,65,71,65,74,78,70,47,39,41,25,15,16,9,9,10]","{""Monday"":62,""Tuesday"":59,""Wednesday"":50,""Thursday"":38,""Friday"":46,""Saturday"":54,""Sunday"":30}"
sg:1191a638a31c48d288622ca909f62bf4,220,145,"[1,8,6,6,5,6,5,18,7,4,1,7,19,11,9,5,4,4,12,6,5,4,6,7,0,4,11,12,8,6,13]","[2,3,3,4,4,6,12,22,30,33,27,20,29,45,37,35,42,47,33,3,7,2,1,0]","{""Monday"":32,""Tuesday"":34,""Wednesday"":11,""Thursday"":28,""Friday"":42,""Saturday"":33,""Sunday"":40}"
sg:5d2a77c6eedd4584af2c1e3f515691d6,135,129,"[2,3,5,2,4,4,9,4,2,2,4,3,8,8,2,3,4,9,7,6,5,2,6,2,2,10,1,4,3,4,5]","[0,0,0,0,0,0,0,0,1,1,5,14,19,18,20,16,15,19,18,18,12,1,0,1]","{""Monday"":18,""Tuesday"":18,""Wednesday"":17,""Thursday"":24,""Friday"":19,""Saturday"":26,""Sunday"":13}"
sg:6bbc2379810a4eb19bec676d6df0f6a6,9,9,"[0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,1,1,0,0,1,2,0,0,0]","[0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,2,1,1,0,0,0,1,0]","{""Monday"":2,""Tuesday"":1,""Wednesday"":1,""Thursday"":0,""Friday"":1,""Saturday"":4,""Sunday"":0}"
sg:88a41fe1ee1b41e5a6d6cee8ff7e65ca,162,66,"[6,1,5,6,3,5,9,6,5,7,6,4,11,11,7,2,4,3,3,4,7,8,2,3,1,4,9,6,5,2,7]","[5,5,6,5,6,8,8,12,21,26,24,20,25,25,13,24,27,23,19,22,20,10,6,5]","{""Monday"":12,""Tuesday"":26,""Wednesday"":16,""Thursday"":14,""Friday"":29,""Saturday"":33,""Sunday"":32}"
sg:f7377c480f57410f94397c09d4e554f5,106,77,"[2,2,2,2,1,5,5,2,2,10,2,6,6,8,6,5,3,3,1,6,3,0,7,2,0,3,1,4,2,2,3]","[0,0,0,0,0,0,0,0,0,3,7,10,12,16,11,22,26,25,14,17,19,12,1,0]","{""Monday"":16,""Tuesday"":20,""Wednesday"":7,""Thursday"":11,""Friday"":18,""Saturday"":22,""Sunday"":12}"
sg:5625336379b54e62b54f7b55ef656510,259,92,"[2,8,11,9,9,13,5,6,11,12,17,16,13,0,2,16,14,7,10,5,5,6,11,7,0,10,3,8,3,11,9]","[24,25,22,13,22,25,26,27,33,28,35,35,42,37,42,39,40,41,37,26,36,37,33,26]","{""Monday"":57,""Tuesday"":53,""Wednesday"":33,""Thursday"":45,""Friday"":34,""Saturday"":18,""Sunday"":19}"
sg:65bc0ec789314a1fa500f27e91526f19,381,277,"[3,10,20,4,7,20,12,7,11,20,7,11,23,8,1,11,15,21,15,20,15,7,16,6,0,26,25,12,5,14,9]","[0,1,0,0,0,1,5,4,9,22,39,42,49,72,63,59,64,55,59,63,50,30,11,0]","{""Monday"":59,""Tuesday"":70,""Wednesday"":32,""Thursday"":59,""Friday"":88,""Saturday"":50,""Sunday"":23}"
sg:c63eb8c839194526ae1386095f95820c,133,79,"[1,5,2,3,5,14,8,2,3,4,4,7,4,5,0,4,3,5,3,2,4,2,7,4,0,3,6,2,1,11,9]","[2,2,1,1,1,1,4,7,12,24,25,24,24,27,28,23,20,12,4,6,4,2,2,2]","{""Monday"":29,""Tuesday"":22,""Wednesday"":12,""Thursday"":18,""Friday"":26,""Saturday"":20,""Sunday"":6}"
sg:4dba1e42ff8f45e7bd8adaa67b16e58d,170,87,"[1,2,4,5,6,10,9,6,4,4,5,2,5,11,5,5,4,2,1,4,5,4,10,1,1,7,14,8,3,15,7]","[8,7,8,9,11,11,16,20,31,42,47,51,41,39,35,42,38,36,13,6,5,5,9,5]","{""Monday"":35,""Tuesday"":20,""Wednesday"":13,""Thursday"":16,""Friday"":33,""Saturday"":34,""Sunday"":19}"
sg:8ed6ebc267d048e1a2c6a83060f42107,18,17,"[0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,3,1,2,2]","[1,2,2,2,2,2,2,3,2,2,1,2,0,0,0,1,0,2,3,2,5,3,4,2]","{""Monday"":4,""Tuesday"":2,""Wednesday"":1,""Thursday"":2,""Friday"":3,""Saturday"":4,""Sunday"":2}"
sg:42ec1474045e46799ea0c8c82729b228,12,11,"[0,0,0,0,0,4,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,1,2,0,1,0,0,0,0]","[1,1,1,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,3,4,3,3,1,1]","{""Monday"":1,""Tuesday"":1,""Wednesday"":2,""Thursday"":0,""Friday"":7,""Saturday"":1,""Sunday"":0}"
sg:075635532ccf4a5da7ea069c6ad9e87b,25,21,"[0,1,2,1,0,0,2,0,0,0,3,1,3,3,0,1,1,0,0,1,3,0,0,0,0,1,0,1,0,1,0]","[0,1,0,0,0,0,0,0,0,4,6,5,7,7,6,6,1,1,4,0,0,0,0,1]","{""Monday"":3,""Tuesday"":3,""Wednesday"":4,""Thursday"":2,""Friday"":4,""Saturday"":9,""Sunday"":0}"
sg:53b6066944844e52b01605b17b6ffe34,10,6,"[2,0,0,4,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,1,2,3,2,2,1,2,3,3,2,0,0,0]","{""Monday"":0,""Tuesday"":1,""Wednesday"":6,""Thursday"":0,""Friday"":0,""Saturday"":0,""Sunday"":3}"
sg:8cbff67dd47646018a4bfe4c46d3753b,63,49,"[0,3,3,3,2,0,2,0,2,2,1,3,0,3,1,9,0,1,0,5,4,0,7,3,0,0,2,2,0,2,3]","[0,0,0,0,0,0,0,0,11,12,7,10,16,17,7,5,4,1,0,0,0,0,0,0]","{""Monday"":23,""Tuesday"":11,""Wednesday"":5,""Thursday"":5,""Friday"":7,""Saturday"":11,""Sunday"":1}"
sg:0399ecc8247b4b02937dd39e90906049,73,66,"[1,1,3,2,2,5,4,3,2,5,1,2,2,5,2,0,4,3,3,5,4,1,2,1,0,1,2,2,0,1,4]","[3,2,3,1,0,0,0,0,2,4,4,7,12,15,16,13,11,7,6,5,2,2,3,3]","{""Monday"":6,""Tuesday"":17,""Wednesday"":6,""Thursday"":8,""Friday"":14,""Saturday"":15,""Sunday"":7}"
sg:296d4504155f43dc931db817a779c51b,160,97,"[3,4,7,5,5,5,5,3,9,8,4,11,7,2,7,4,3,3,8,2,9,4,2,2,2,2,4,9,7,9,5]","[4,4,5,5,2,1,1,10,12,9,12,17,17,14,22,9,12,22,12,3,6,3,4,3]","{""Monday"":28,""Tuesday"":25,""Wednesday"":14,""Thursday"":26,""Friday"":18,""Saturday"":25,""Sunday"":24}"
sg:0fea91a8b1cd4919aa00b8c480cb468c,206,126,"[2,7,6,9,8,7,5,4,13,10,8,10,8,6,5,8,8,10,11,5,3,6,4,2,1,10,5,5,8,9,3]","[6,11,7,8,9,4,7,12,18,16,25,16,20,15,20,19,27,33,18,32,33,29,23,12]","{""Monday"":40,""Tuesday"":29,""Wednesday"":28,""Thursday"":39,""Friday"":25,""Saturday"":20,""Sunday"":25}"
sg:599036afebbb496c80319f0b7cafd29a,148,80,"[1,3,5,0,6,3,5,3,4,5,1,9,8,8,8,7,4,2,5,9,4,6,7,5,8,3,5,4,4,5,1]","[4,7,7,7,7,7,7,9,10,12,15,20,10,10,26,16,10,24,18,16,18,14,10,4]","{""Monday"":26,""Tuesday"":20,""Wednesday"":11,""Thursday"":23,""Friday"":25,""Saturday"":21,""Sunday"":22}"
sg:d18157c338aa4558a20d70bfcf5848d1,193,131,"[1,5,11,6,12,5,10,1,3,7,7,9,8,5,0,10,10,8,8,4,9,5,10,2,0,5,8,6,4,5,9]","[0,0,0,0,0,13,13,7,13,15,13,20,37,28,43,52,22,7,1,0,0,1,0,0]","{""Monday"":33,""Tuesday"":39,""Wednesday"":21,""Thursday"":34,""Friday"":25,""Saturday"":30,""Sunday"":11}"
sg:1a7b55ebb11346ec9d231674458d47f3,32,30,"[0,1,1,1,2,2,4,0,1,0,1,3,0,2,0,0,2,3,1,3,0,0,1,0,0,0,0,0,0,1,3]","[0,0,0,1,0,1,0,0,2,4,5,5,7,6,7,6,5,2,2,1,2,1,0,0]","{""Monday"":4,""Tuesday"":6,""Wednesday"":5,""Thursday"":6,""Friday"":5,""Saturday"":6,""Sunday"":0}"
sg:93ddf09e7904432abf55c057a72c70c3,13,12,"[0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,2,0,1,0,1,1,0,2,0,0,0,1,0,0,0,0]","[0,0,0,0,0,0,0,0,0,1,1,5,2,3,2,3,0,0,0,0,0,0,0,0]","{""Monday"":5,""Tuesday"":1,""Wednesday"":2,""Thursday"":1,""Friday"":2,""Saturday"":1,""Sunday"":1}"
sg:7d40a8e3946b41c2a4fa266b3d5a6c4f,159,129,"[2,2,4,3,1,5,16,5,1,3,2,6,4,8,2,6,6,5,3,6,18,6,8,4,0,6,8,3,0,11,5]","[0,0,0,0,0,0,2,2,5,17,24,31,31,31,35,36,26,31,21,22,22,4,3,1]","{""Monday"":25,""Tuesday"":22,""Wednesday"":10,""Thursday"":16,""Friday"":23,""Saturday"":48,""Sunday"":15}"
sg:13ca0662dc3540f895e9f718971c34e0,60,26,"[1,1,2,1,1,0,0,8,0,2,1,1,0,1,0,1,0,0,2,4,0,3,1,5,3,5,3,4,6,3,1]","[19,20,19,19,18,18,18,19,19,20,22,16,16,20,15,20,18,18,14,13,15,18,17,18]","{""Monday"":6,""Tuesday"":10,""Wednesday"":5,""Thursday"":9,""Friday"":7,""Saturday"":5,""Sunday"":18}"
sg:023a8d721dc2498f99c472e4a0c19755,44,32,"[1,0,0,1,2,1,2,2,2,0,2,2,2,0,2,0,2,3,0,3,3,3,3,1,0,1,2,1,1,1,1]","[0,0,0,0,0,0,1,1,2,1,8,13,13,14,11,15,19,13,7,0,0,0,0,0]","{""Monday"":6,""Tuesday"":4,""Wednesday"":6,""Thursday"":5,""Friday"":8,""Saturday"":6,""Sunday"":9}"
sg:41af0c3caafe46f791f4218b49597f2d,129,90,"[1,3,1,3,3,2,9,3,1,6,2,3,4,5,4,0,0,6,9,6,13,2,8,3,5,4,7,10,0,3,3]","[11,12,10,10,9,9,8,8,15,30,42,45,39,36,23,15,14,13,10,9,11,14,13,13]","{""Monday"":15,""Tuesday"":13,""Wednesday"":16,""Thursday"":19,""Friday"":19,""Saturday"":37,""Sunday"":10}"
sg:de31bfb7ea1547fdbc79dae499d6881b,84,73,"[0,5,1,4,3,4,20,0,3,1,1,1,4,1,0,4,4,6,2,3,1,1,4,0,2,1,0,3,0,1,4]","[1,1,0,2,3,1,0,2,6,9,14,28,12,7,8,5,3,7,2,5,2,1,5,1]","{""Monday"":17,""Tuesday"":10,""Wednesday"":13,""Thursday"":7,""Friday"":11,""Saturday"":25,""Sunday"":1}"
sg:672b5662acb346eb817f64712ec3bbd6,93,27,"[0,0,1,3,0,2,2,3,0,1,0,0,9,0,3,0,2,2,2,1,2,3,4,15,5,10,9,4,3,6,1]","[25,25,24,25,25,23,22,18,19,18,20,23,26,18,18,21,24,33,29,25,30,28,25,26]","{""Monday"":9,""Tuesday"":20,""Wednesday"":10,""Thursday"":12,""Friday"":21,""Saturday"":9,""Sunday"":12}"
sg:c13a99210a164024986446443855b4de,154,132,"[2,3,8,7,10,7,1,6,5,2,1,5,3,6,4,2,4,7,7,9,4,4,5,2,2,7,3,2,10,7,9]","[3,2,2,4,2,2,2,2,5,9,14,24,22,17,30,35,24,14,11,8,9,4,1,0]","{""Monday"":22,""Tuesday"":25,""Wednesday"":17,""Thursday"":29,""Friday"":22,""Saturday"":13,""Sunday"":26}"
sg:15ffc99818d24f6cac0c21e8c58f8f98,21,14,"[0,0,0,1,1,1,0,0,0,4,2,0,1,0,0,1,0,0,1,1,2,0,2,1,0,2,0,0,0,0,1]","[0,0,0,0,0,0,0,1,7,9,13,13,9,1,2,2,0,0,0,1,0,0,0,0]","{""Monday"":3,""Tuesday"":6,""Wednesday"":3,""Thursday"":4,""Friday"":3,""Saturday"":2,""Sunday"":0}"
sg:617760a9d95045329ed3d0dc450da1a0,91,10,"[0,0,0,1,5,4,1,1,2,3,5,5,3,3,2,1,4,3,5,4,5,2,4,3,4,2,4,5,4,3,3]","[19,19,20,20,20,23,35,23,19,15,10,10,7,7,5,7,8,7,12,11,14,15,16,15]","{""Monday"":10,""Tuesday"":13,""Wednesday"":13,""Thursday"":17,""Friday"":15,""Saturday"":14,""Sunday"":9}"
sg:8deebff8a2b543e58701f7b6d6c7ac70,141,73,"[0,5,6,5,3,4,11,0,5,5,4,3,7,15,2,4,8,3,5,3,8,8,6,2,3,3,2,1,0,8,2]","[5,2,1,1,1,1,1,1,19,25,29,29,31,37,47,48,37,12,15,10,13,13,9,7]","{""Monday"":27,""Tuesday"":23,""Wednesday"":15,""Thursday"":14,""Friday"":16,""Saturday"":36,""Sunday"":10}"
sg:ee0db0e8be9f45dc9e2f98ab35791694,36,29,"[0,5,2,2,2,0,4,1,0,3,0,0,3,0,0,1,2,2,4,0,1,1,0,0,0,0,0,0,2,0,1]","[1,1,1,1,1,1,1,0,0,6,16,16,19,18,10,5,2,2,2,0,0,0,1,1]","{""Monday"":6,""Tuesday"":8,""Wednesday"":4,""Thursday"":6,""Friday"":3,""Saturday"":5,""Sunday"":4}"
sg:64dd5d3c011e4b7f87fa0eb131bdf5ed,28,19,"[0,1,0,0,3,0,1,0,0,3,2,3,2,3,2,0,1,0,1,2,1,1,0,1,1,0,0,0,0,0,0]","[12,10,9,10,11,11,11,12,12,15,13,11,9,7,3,4,3,3,4,3,6,7,9,10]","{""Monday"":1,""Tuesday"":5,""Wednesday"":3,""Thursday"":7,""Friday"":4,""Saturday"":5,""Sunday"":3}"
sg:9332d90dbf0341daa6acd3960f30b4b0,180,98,"[6,4,7,7,2,3,5,6,6,2,5,4,4,4,8,11,5,7,1,4,9,8,5,7,5,6,8,18,5,7,1]","[18,17,17,17,17,17,22,18,24,24,28,26,41,40,38,41,33,33,31,33,30,37,27,24]","{""Monday"":32,""Tuesday"":22,""Wednesday"":24,""Thursday"":13,""Friday"":19,""Saturday"":37,""Sunday"":33}"
sg:06680a1965934cf5a2d064c59dd5d0d4,56,29,"[0,1,1,3,9,0,1,0,1,1,1,1,2,0,1,4,4,3,4,1,0,0,7,0,0,0,1,0,0,8,2]","[0,0,0,0,11,12,9,9,10,11,13,21,13,18,16,14,13,2,0,2,0,0,0,0]","{""Monday"":21,""Tuesday"":8,""Wednesday"":7,""Thursday"":14,""Friday"":4,""Saturday"":1,""Sunday"":1}"
sg:6c454b1614f9421c9788dc7969ca174a,77,25,"[0,6,9,4,6,3,0,0,2,3,3,5,3,2,1,3,4,7,4,2,2,0,1,0,0,2,2,1,0,2,0]","[7,6,5,5,5,5,5,7,10,25,24,25,23,27,23,23,19,14,6,3,4,8,12,10]","{""Monday"":14,""Tuesday"":16,""Wednesday"":14,""Thursday"":17,""Friday"":10,""Saturday"":5,""Sunday"":1}"
sg:5a0751831cc849de997ce8c162fd91e0,134,105,"[1,0,3,2,2,6,16,0,1,3,5,4,4,3,2,0,5,4,5,22,3,2,0,0,0,11,10,13,4,1,2]","[1,1,0,0,0,0,0,3,5,7,10,14,14,19,16,16,10,21,19,39,27,18,14,1]","{""Monday"":2,""Tuesday"":13,""Wednesday"":11,""Thursday"":22,""Friday"":42,""Saturday"":35,""Sunday"":9}"
sg:e706cc7c9ffc4965b2852c104b4d6575,299,147,"[2,14,13,12,14,15,5,7,17,12,19,13,8,3,2,8,7,14,17,7,8,3,12,9,7,6,7,1,6,18,13]","[10,7,7,11,9,8,13,39,62,77,72,67,68,67,64,52,48,46,37,27,21,25,30,14]","{""Monday"":64,""Tuesday"":54,""Wednesday"":52,""Thursday"":50,""Friday"":37,""Saturday"":22,""Sunday"":20}"
sg:67f8524eac214bad9463f3847d01061a,198,87,"[3,7,7,8,5,9,4,3,3,3,3,4,6,11,3,4,5,5,12,8,9,6,10,8,9,11,3,7,10,7,5]","[33,31,31,33,36,32,25,33,35,39,42,44,38,33,37,32,40,39,28,22,30,33,39,42]","{""Monday"":31,""Tuesday"":28,""Wednesday"":25,""Thursday"":32,""Friday"":26,""Saturday"":31,""Sunday"":25}"
sg:655f750c979c46aba86e931ce4508fee,54,16,"[0,3,4,1,2,2,0,0,4,5,4,1,2,0,1,2,3,4,2,1,1,0,1,0,0,0,5,0,0,3,3]","[0,0,0,0,0,0,0,1,15,16,16,18,10,14,19,17,13,3,1,2,3,1,1,1]","{""Monday"":13,""Tuesday"":15,""Wednesday"":9,""Thursday"":5,""Friday"":10,""Saturday"":1,""Sunday"":1}"
sg:f7f85612148f41868d5c90210713826a,13,13,"[0,1,1,0,0,0,2,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,2,0,1,0]","[0,0,0,0,0,0,0,0,0,0,0,2,1,4,2,2,1,1,1,2,1,0,0,0]","{""Monday"":5,""Tuesday"":1,""Wednesday"":0,""Thursday"":2,""Friday"":0,""Saturday"":5,""Sunday"":0}"
sg:8a7949edb09e4648b848059a7f6825e8,112,40,"[0,3,2,4,7,8,1,0,3,6,8,10,3,1,0,4,2,4,4,4,1,2,4,1,0,5,8,2,1,9,5]","[5,3,3,3,11,22,22,29,35,36,48,47,47,46,46,36,36,12,4,2,3,3,4,5]","{""Monday"":23,""Tuesday"":16,""Wednesday"":16,""Thursday"":26,""Friday"":23,""Saturday"":5,""Sunday"":3}"
sg:02d3d79ea38440d7a65d16d23910a78a,887,743,"[19,11,10,7,22,23,39,17,13,13,16,22,34,56,45,11,30,30,33,49,61,47,70,28,0,32,41,26,26,26,30]","[0,0,0,0,0,0,0,0,2,25,56,93,116,160,180,151,154,144,96,75,67,30,5,2]","{""Monday"":127,""Tuesday"":111,""Wednesday"":53,""Thursday"":109,""Friday"":147,""Saturday"":186,""Sunday"":154}"
sg:c72ad217e4cc4bf294d683270402bfa0,434,341,"[0,23,11,13,15,14,18,5,8,13,11,20,19,24,2,12,24,11,13,13,25,2,20,10,0,10,24,17,0,31,26]","[0,0,0,0,0,1,1,7,33,51,63,80,91,93,99,89,83,67,53,27,22,1,0,0]","{""Monday"":92,""Tuesday"":84,""Wednesday"":35,""Thursday"":58,""Friday"":70,""Saturday"":86,""Sunday"":9}"
sg:0b6fc8c5f70d45e188ea749d990e4db4,33,30,"[0,1,2,3,2,0,1,0,0,1,0,2,3,2,1,0,2,1,1,0,0,1,3,1,0,0,1,2,2,1,0]","[1,1,1,0,0,0,0,0,2,4,1,3,3,2,5,8,6,4,2,4,2,2,1,0]","{""Monday"":5,""Tuesday"":6,""Wednesday"":4,""Thursday"":5,""Friday"":4,""Saturday"":5,""Sunday"":4}"
sg:3adc4c0dffc94ef59434ff2c611350a8,39,10,"[0,0,0,1,2,3,2,5,1,0,2,1,2,1,1,1,1,3,0,2,0,3,1,2,0,1,0,0,0,1,3]","[12,13,14,14,13,13,13,12,10,9,9,9,9,11,13,14,6,5,4,3,7,11,12,12]","{""Monday"":3,""Tuesday"":6,""Wednesday"":6,""Thursday"":4,""Friday"":7,""Saturday"":4,""Sunday"":9}"
sg:a04116d65aa843b29f1beb5539e1d344,13,5,"[0,1,0,1,0,2,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,2,0,1,0,0,1]","[3,3,3,2,2,2,3,2,2,3,3,3,2,1,1,2,1,2,1,2,2,4,5,3]","{""Monday"":1,""Tuesday"":1,""Wednesday"":3,""Thursday"":3,""Friday"":2,""Saturday"":3,""Sunday"":0}"
sg:9bbbfa7fcd8044c2930ef6254b8d40e6,1035,418,"[5,111,125,117,134,58,28,34,70,74,68,42,41,3,2,24,26,35,9,11,0,0,2,0,0,0,3,3,4,3,3]","[12,7,3,3,5,4,6,33,150,240,278,305,308,253,227,199,168,93,64,46,33,37,53,32]","{""Monday"":210,""Tuesday"":228,""Wednesday"":220,""Thursday"":185,""Friday"":113,""Saturday"":34,""Sunday"":45}"
sg:adbe3d4c6e3f4bcea5f87496edafd520,8,6,"[0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,1]","[0,0,0,0,0,0,0,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0]","{""Monday"":1,""Tuesday"":3,""Wednesday"":0,""Thursday"":0,""Friday"":3,""Saturday"":1,""Sunday"":0}"
sg:d12b3e23e70c4c68968730b08c876e33,60,42,"[0,0,1,3,3,3,2,0,0,2,2,2,4,4,0,3,2,3,3,4,3,0,2,7,0,1,4,1,0,1,0]","[0,0,0,0,0,0,12,16,20,25,23,25,22,21,27,15,19,11,5,0,0,0,0,0]","{""Monday"":6,""Tuesday"":12,""Wednesday"":8,""Thursday"":9,""Friday"":15,""Saturday"":10,""Sunday"":0}"
sg:fb8475e57f294f48a1f9eb793be509c0,576,266,"[13,64,35,51,31,26,9,1,57,46,36,8,21,31,2,7,6,7,4,25,70,3,2,1,0,4,3,1,3,7,2]","[2,2,2,2,2,2,5,44,65,86,101,116,119,133,128,115,102,75,83,76,70,30,6,5]","{""Monday"":137,""Tuesday"":90,""Wednesday"":94,""Thursday"":47,""Friday"":75,""Saturday"":111,""Sunday"":22}"
sg:dae8509428284fceb77ee97b2ace829e,45,27,"[0,1,0,1,0,0,18,2,4,0,1,3,1,0,0,2,1,2,2,1,0,1,0,1,0,0,0,0,2,0,2]","[1,0,1,1,1,1,1,1,1,1,1,5,3,1,1,2,4,19,22,5,4,0,1,1]","{""Monday"":7,""Tuesday"":4,""Wednesday"":4,""Thursday"":5,""Friday"":2,""Saturday"":18,""Sunday"":5}"
sg:f59ead32fc0e45409a1b38145bf57fe2,58,50,"[0,3,1,1,3,0,0,5,3,1,0,0,5,3,3,2,3,3,2,1,5,2,2,0,0,4,3,3,0,0,0]","[0,0,0,0,0,0,0,0,2,4,7,13,17,20,13,8,6,12,13,11,7,1,0,0]","{""Monday"":10,""Tuesday"":5,""Wednesday"":4,""Thursday"":9,""Friday"":9,""Saturday"":11,""Sunday"":10}"
sg:6f3b1ad0aa2947579311594799e35ddf,101,51,"[2,3,5,2,3,4,1,1,4,5,5,3,4,4,2,5,4,3,3,4,1,2,8,2,1,4,4,2,1,8,1]","[1,1,2,2,2,1,2,3,9,27,33,30,37,46,36,33,34,24,14,3,6,4,4,3]","{""Monday"":28,""Tuesday"":17,""Wednesday"":11,""Thursday"":13,""Friday"":16,""Saturday"":8,""Sunday"":8}"
sg:a52e50d2fb8d493a845b9b8aaecf838c,180,144,"[2,2,4,3,26,9,10,5,4,12,7,29,4,1,3,6,9,5,4,8,0,0,6,4,2,4,3,1,2,1,4]","[19,18,15,13,13,14,14,16,8,12,11,12,21,20,22,32,31,20,17,19,33,40,48,39]","{""Monday"":19,""Tuesday"":33,""Wednesday"":17,""Thursday"":63,""Friday"":24,""Saturday"":12,""Sunday"":12}"
sg:129961ba103e48e9a659fd223f50dd54,264,101,"[0,14,16,16,16,14,1,0,22,19,13,16,10,0,0,17,18,14,13,13,0,0,14,7,0,1,4,1,0,4,1]","[1,0,0,0,1,3,24,44,87,120,127,122,95,103,102,96,59,26,6,1,2,2,0,0]","{""Monday"":71,""Tuesday"":61,""Wednesday"":43,""Thursday"":46,""Friday"":41,""Saturday"":2,""Sunday"":0}"
sg:671ddcfc7d4840719b0d5773c85333d6,173,142,"[1,1,2,3,0,4,4,3,2,1,1,5,9,4,2,6,2,1,14,11,22,18,18,13,0,9,4,7,1,5,0]","[0,1,0,0,0,0,6,9,10,14,19,30,26,35,47,25,28,12,3,1,2,1,0,0]","{""Monday"":31,""Tuesday"":18,""Wednesday"":5,""Thursday"":28,""Friday"":28,""Saturday"":38,""Sunday"":25}"
sg:b74a447066d74082b386e63eb5d9ded5,74,12,"[1,3,2,0,0,3,1,2,3,0,3,1,1,0,4,3,0,2,0,4,3,5,5,2,3,6,1,3,2,6,5]","[21,21,22,22,22,23,24,23,23,20,23,30,25,26,23,24,21,20,18,23,24,21,21,21]","{""Monday"":20,""Tuesday"":9,""Wednesday"":8,""Thursday"":7,""Friday"":9,""Saturday"":7,""Sunday"":14}"
sg:3b2854210e1b4e0bb8036c5f8f1946f9,360,315,"[3,8,6,6,10,6,13,9,6,7,11,9,13,20,14,15,11,13,10,14,20,24,25,12,0,15,7,19,9,14,11]","[1,0,0,0,0,0,0,0,4,19,34,39,38,44,55,77,73,51,31,27,22,3,0,1]","{""Monday"":66,""Tuesday"":47,""Wednesday"":30,""Thursday"":44,""Friday"":40,""Saturday"":74,""Sunday"":59}"
sg:9b4b0895004247449472d6d486a92d57,272,125,"[19,7,4,4,5,4,10,8,4,2,5,2,3,6,21,3,3,8,7,10,5,19,2,18,39,7,8,4,23,9,3]","[33,32,30,27,27,29,31,39,60,100,104,80,56,46,43,27,25,30,25,17,20,28,38,39]","{""Monday"":22,""Tuesday"":30,""Wednesday"":56,""Thursday"":21,""Friday"":25,""Saturday"":28,""Sunday"":90}"
sg:05ab744a0cd94c51a6f84ccd7554ce0f,10,10,"[0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0]","[1,1,1,1,1,1,1,2,4,1,0,0,2,2,1,0,0,0,0,1,0,1,2,1]","{""Monday"":5,""Tuesday"":0,""Wednesday"":0,""Thursday"":0,""Friday"":2,""Saturday"":2,""Sunday"":1}"
