"safegraph_place_id","location_name","street_address","city","region","postal_code","brands","date_range_start","date_range_end","raw_visit_counts","raw_visitor_counts","visits_by_day","visitor_home_cbgs","visitor_work_cbgs","visitor_country_of_origin","distance_from_home","median_dwell","bucketed_dwell_times","related_same_day_brand","related_same_month_brand","popularity_by_hour","popularity_by_day","device_type","iso_country_code"
sg:5f80911e44d94c0b8d1aa43e25685943,Petal N Bean Co,6450 Main St Ste 3,Cass City,MI,48726,,1575158400,1577836800,273,139,"[2,7,6,9,12,9,19,4,13,7,8,12,15,9,6,5,5,14,11,16,11,1,5,3,0,11,7,16,6,17,7]","{""261570001004"":22,""261570001001"":14,""261570004001"":13,""261570001003"":12,""261519703002"":7,""261570002001"":5,""261570001002"":5}","{""261570001003"":13,""261570001004"":8,""261570006003"":5}","{""US"":137}",10167,41.0,"{""<5"":4,""5-20"":82,""21-60"":78,""61-240"":80,"">240"":29}","{""Super 8"":14,""Best Buy"":12,""Dunham's Sports"":11,""Burger King"":10,""Crocs"":9,""TGI Fridays"":5}","{""Walmart"":53,""McDonald's"":48,""Dollar General"":43,""Shell Oil"":39,""Taco Bell"":27,""Speedway"":26,""Meijer"":25,""Dunham's Sports"":22,""Subway"":19,""Sunoco"":16,""Wendy's"":14,""Kohl's"":14,""Tractor Supply Co."":13,""VG's Grocery"":13,""Chevrolet"":13,""Goodwill Industries"":13,""United States Postal Service (USPS)"":12,""Pizza Hut"":12,""Rite Aid"":11,""Dollar Tree"":11}","[30,33,29,16,13,10,11,6,6,16,19,32,39,33,31,30,22,32,39,47,56,56,41,36]","{""Monday"":44,""Tuesday"":28,""Wednesday"":31,""Thursday"":46,""Friday"":47,""Saturday"":58,""Sunday"":19}","{""android"":68,""ios"":71}",US
sg:c2b214746c684d549d587cbfba7010f4,Labor Museum And Learning Center Of Michigan,711 N Saginaw St,Flint,MI,48503,,1575158400,1577836800,597,293,"[0,39,32,24,31,19,9,4,40,21,30,33,21,11,9,49,32,33,33,28,5,7,24,6,6,15,7,0,3,23,3]","{""260490014003"":6,""260490136001"":5,""260490040004"":5}","{""260490028002"":14}","{""US"":270}",6586,62.0,"{""<5"":6,""5-20"":155,""21-60"":132,""61-240"":197,"">240"":107}","{""Starbucks"":10,""Sunoco"":5}","{""Kroger"":36,""McDonald's"":35,""Speedway"":34,""Walmart"":32,""Meijer"":32,""Family Dollar Stores"":23,""Rite Aid"":22,""Dollar Tree"":22,""Sunoco"":19,""Taco Bell"":19,""Forward"":16,""Burger King"":15,""Dollar General"":13,""BP"":13,""Little Caesars"":12,""Rally's Drive-In Restaurants"":12,""Mobil"":11,""Sam's Club"":11,""Walgreens"":11,""Wendy's"":10}","[60,57,57,57,57,57,61,54,77,132,152,171,160,158,134,97,67,40,26,51,53,51,43,58]","{""Monday"":175,""Tuesday"":94,""Wednesday"":93,""Thursday"":112,""Friday"":75,""Saturday"":25,""Sunday"":23}","{""android"":220,""ios"":73}",US
sg:9e607dfab0bb4761918f2f25bf350879,Amazing Book Store,3718 Richfield Rd,Flint,MI,48506,,1575158400,1577836800,59,36,"[2,0,2,3,2,4,3,0,3,0,1,4,2,0,0,2,2,4,1,6,1,0,3,0,0,3,4,1,0,3,3]",{},{},"{""US"":34}",9096,23.0,"{""<5"":0,""5-20"":25,""21-60"":15,""61-240"":17,"">240"":2}","{""Taco Bell"":49,""Halo Burger"":17,""Dollar General"":15}","{""Speedway"":45,""Meijer"":41,""Walmart"":37,""McDonald's"":36,""Kroger"":33,""Rite Aid"":32,""Taco Bell"":28,""Applebee's"":26,""Menard's"":21,""Sunoco"":20,""Burger King"":17,""JCPenney"":17,""Sam's Club"":16,""Jo-Ann Fabric and Craft Stores"":16,""Dollar Tree"":16,""Walgreens"":15,""Mobil"":15,""The Home Depot"":15,""Arby's"":14,""Wendy's"":14}","[2,0,0,0,0,0,0,0,2,14,18,11,13,12,8,9,13,8,1,0,0,0,1,1]","{""Monday"":11,""Tuesday"":7,""Wednesday"":8,""Thursday"":10,""Friday"":16,""Saturday"":5,""Sunday"":2}","{""android"":27,""ios"":9}",US
sg:2f9e240e7aa446f6af623f558b6fb3cf,The Country Bakery,7978 Ely Hwy,Middleton,MI,48856,,1575158400,1577836800,76,30,"[0,0,3,4,2,1,3,5,3,5,2,2,1,5,1,1,1,3,3,1,1,1,3,3,2,4,3,6,3,2,2]",{},{},"{""US"":30}",16092,35.0,"{""<5"":1,""5-20"":25,""21-60"":28,""61-240"":14,"">240"":8}","{""Speedway"":20,""Walmart"":11}","{""Meijer"":69,""McDonald's"":49,""Sunoco"":48,""Walmart"":39,""Dollar General"":34,""Speedway"":31,""Shell Oil"":27,""Biggby Coffee"":27,""Menard's"":22,""Culver's"":22,""Rite Aid"":22,""Kroger"":21,""NCG Cinemas"":17,""Sam's Club"":16,""Applebee's"":15,""KFC"":15,""Taco Bell"":15,""Starbucks"":14,""Smokey Bones"":13,""Target"":13}","[7,7,7,7,7,7,10,12,18,12,11,7,6,9,7,7,5,10,6,8,10,15,10,7]","{""Monday"":9,""Tuesday"":14,""Wednesday"":11,""Thursday"":11,""Friday"":6,""Saturday"":15,""Sunday"":10}","{""android"":24,""ios"":7}",US
sg:f33f7d46daf44a77b16b0c519e62574b,Foundation And Museum Of The 1st Polish Armoured Division Association,29609 Apolonia Dr,Warren,MI,48092,,1575158400,1577836800,54,33,"[1,1,0,0,1,0,1,1,0,1,1,4,3,2,3,2,1,1,2,1,4,2,1,3,6,1,4,2,3,2,0]","{""260992610003"":5}",{},"{""US"":21}",27474,81.5,"{""<5"":1,""5-20"":10,""21-60"":11,""61-240"":18,"">240"":14}",{},"{""Meijer"":17,""Speedway"":10,""Kroger"":9,""Marshalls"":8,""Sunoco"":7,""Five Below"":7,""Macy's"":7,""Bagger Dave's"":6,""The Men's Wearhouse"":6,""T.J. Maxx"":6,""Checkers Drive-In Restaurants"":6,""Menard's"":5,""Lowe's"":5}","[17,15,14,11,11,12,11,11,11,10,11,10,6,7,5,1,3,1,3,8,14,18,20,21]","{""Monday"":5,""Tuesday"":5,""Wednesday"":8,""Thursday"":8,""Friday"":8,""Saturday"":10,""Sunday"":10}","{""android"":16,""ios"":18}",US
sg:87ed2774dc4e481da87dc6fc8d4b58ed,Schafer Bakeries,3980 Airline Rd,Norton Shores,MI,49444,,1575158400,1577836800,90,41,"[3,3,3,3,3,6,1,2,3,2,4,5,5,1,2,1,1,3,3,3,3,3,5,0,0,3,5,2,5,4,3]",{},{},"{""US"":40}",10149,30.0,"{""<5"":0,""5-20"":36,""21-60"":13,""61-240"":34,"">240"":7}","{""Toyota"":50}","{""Meijer"":57,""Subway"":46,""Wesco Convenience Store"":44,""McDonald's"":42,""Walmart"":38,""Speedway"":32,""Dollar Tree"":28,""Walgreens"":27,""Sam's Club"":26,""Burger King"":25,""BP"":24,""Family Dollar Stores"":21,""Menard's"":21,""Wendy's"":19,""Planet Fitness"":18,""Goodwill Industries"":17,""Taco Bell"":17,""Belle Tire"":15,""GameStop"":14,""Dollar General"":13}","[3,0,0,0,0,0,0,0,2,2,8,9,9,6,18,16,17,17,19,19,20,17,8,3]","{""Monday"":16,""Tuesday"":9,""Wednesday"":10,""Thursday"":14,""Friday"":19,""Saturday"":7,""Sunday"":15}","{""android"":24,""ios"":17}",US
sg:c7c79feed5f64f48ae083f840ca13a77,Tools To Teach,144 W Main St,Gaylord,MI,49735,,1575158400,1577836800,93,51,"[3,2,0,1,2,3,2,5,7,5,2,5,4,1,6,2,3,1,1,3,4,4,6,8,1,3,1,1,6,1,0]","{""261379502001"":6}",{},"{""US"":49}",43800,23.0,"{""<5"":2,""5-20"":39,""21-60"":21,""61-240"":26,"">240"":5}","{""The Home Depot"":32,""Arby's"":25,""GameStop"":24,""Shell Oil"":23,""Buffalo Wild Wings"":20}","{""Meijer"":44,""Walmart"":42,""Hallmark Cards"":30,""T.J. Maxx"":28,""Big Lots Stores"":24,""Arby's"":21,""McDonald's"":21,""Shell Oil"":21,""BP"":20,""Taco Bell"":20,""Dunham's Sports"":19,""Kohl's"":17,""Mobil"":16,""Bob's Big Boy"":16,""Burger King"":15,""Culver's"":15,""Rite Aid"":14,""Buffalo Wild Wings"":14,""Forward"":14,""Family Fare"":14}","[4,3,2,2,2,4,5,9,15,19,16,11,12,7,7,8,6,6,5,9,11,16,13,8]","{""Monday"":18,""Tuesday"":16,""Wednesday"":5,""Thursday"":11,""Friday"":11,""Saturday"":8,""Sunday"":24}","{""android"":29,""ios"":23}",US
sg:217f05b8949545c3afdfb518a5ebcd3e,Sensual Arts Adult Book Store,615 N Lincoln Rd,Escanaba,MI,49829,,1575158400,1577836800,433,263,"[4,11,15,10,7,8,15,15,11,10,16,16,17,21,22,12,10,15,16,10,15,19,26,10,3,21,18,16,18,12,14]","{""260419704002"":15,""260419704004"":14,""260419710002"":14,""260419705003"":12,""260419705002"":12,""260419711001"":12,""260419703002"":11,""260419709002"":10,""260419704001"":8,""260419708002"":8,""260419708003"":8,""260419707002"":8,""260419707001"":7,""260419711002"":7,""260419706002"":6,""260419710001"":6,""260419702002"":5,""260419708001"":5,""261099601001"":5}","{""260419708003"":12,""260419704004"":8,""260419708002"":7,""260419705003"":6,""260419704002"":6,""260419708001"":5,""260419705002"":5,""260419711001"":5}","{""US"":257}",10328,36.0,"{""<5"":12,""5-20"":127,""21-60"":164,""61-240"":87,"">240"":43}","{""Holiday Station"":17,""Burger King"":7,""Meijer"":6}","{""Meijer"":57,""Walmart"":47,""McDonald's"":39,""Holiday Station"":33,""Menard's"":32,""Taco Bell"":26,""Culver's"":24,""County Market"":22,""Starbucks"":21,""OSF HealthCare"":21,""Walgreens"":18,""Subway"":16,""BP"":16,""Dollar Tree"":15,""Krist Oil"":13,""Wendy's"":13,""Mobil"":13,""Jeep"":13,""Chrysler"":13,""Ram"":13}","[10,6,5,5,4,6,6,6,30,46,74,94,105,85,64,74,77,81,65,66,53,28,21,16]","{""Monday"":70,""Tuesday"":59,""Wednesday"":44,""Thursday"":60,""Friday"":53,""Saturday"":69,""Sunday"":78}","{""android"":90,""ios"":173}",US
sg:464359268fc94c438db87b1e0b3aad76,Grace Monument,635 State Rd,Vassar,MI,48768,,1575158400,1577836800,98,56,"[1,5,1,1,3,4,5,0,4,4,0,2,5,5,3,3,3,0,7,6,3,4,3,5,1,4,3,4,2,4,3]","{""261570009002"":5,""261570010004"":5}",{},"{""US"":55}",9041,47.0,"{""<5"":3,""5-20"":30,""21-60"":21,""61-240"":34,"">240"":10}","{""Shell Oil"":32,""Cold Stone Creamery"":25,""Walmart"":11}","{""Meijer"":54,""Walmart"":40,""McDonald's"":38,""Speedway"":35,""Dollar General"":33,""Subway"":30,""Rite Aid"":27,""Kroger"":24,""Shell Oil"":24,""Emagine Entertainment"":21,""JCPenney"":21,""Menard's"":19,""Target"":17,""Family Dollar Stores"":16,""Sam's Club"":16,""Applebee's"":16,""Chevrolet"":13,""Dollar Tree"":13,""Covenant HealthCare"":12,""Mobil"":12}","[9,9,10,9,9,9,10,15,20,20,20,24,20,19,19,19,20,21,17,18,16,13,10,8]","{""Monday"":18,""Tuesday"":16,""Wednesday"":2,""Thursday"":16,""Friday"":18,""Saturday"":18,""Sunday"":10}","{""android"":32,""ios"":24}",US
sg:602191e1bbe7458dbd45e1700c9cc271,Heritage Bakery,37458 5 Mile Rd,Livonia,MI,48154,,1575158400,1577836800,144,130,"[0,3,3,4,3,8,10,0,2,3,6,7,5,9,1,6,2,9,10,8,10,3,14,7,1,3,2,2,0,3,0]","{""261635577001"":5}","{""261635565001"":5}","{""US"":129}",5889,7.5,"{""<5"":11,""5-20"":109,""21-60"":18,""61-240"":4,"">240"":2}","{""Target"":17,""Kroger"":11,""Dollar Tree"":10}","{""Kroger"":52,""CVS"":48,""Meijer"":43,""McDonald's"":43,""Costco Wholesale Corp."":42,""Speedway"":42,""Target"":41,""Tim Hortons"":39,""Kohl's"":35,""BP"":32,""The Home Depot"":25,""Von Maur"":25,""Dollar Tree"":25,""Shell Oil"":25,""Mobil"":24,""Wendy's"":23,""Taco Bell"":22,""Walgreens"":22,""Five Below"":22,""Hallmark Cards"":22}","[1,0,0,0,0,2,4,8,13,12,22,18,21,14,23,13,15,14,5,0,4,1,2,2]","{""Monday"":27,""Tuesday"":15,""Wednesday"":20,""Thursday"":23,""Friday"":23,""Saturday"":32,""Sunday"":4}","{""android"":84,""ios"":46}",US
sg:7d55cbb6e0ab4ce187ea07c011fb32df,Book Swap & Comic Cove,340 W Main St,Gaylord,MI,49735,,1575158400,1577836800,110,73,"[1,6,2,8,4,4,7,8,1,5,3,2,4,4,0,1,2,5,5,3,8,5,3,2,1,2,3,1,2,4,4]","{""261379502001"":9,""261379503001"":8,""261379506003"":5}","{""261379503004"":7}","{""US"":70}",7155,44.5,"{""<5"":1,""5-20"":24,""21-60"":38,""61-240"":25,"">240"":22}","{""Hallmark Cards"":25,""Shell Oil"":13}","{""Meijer"":59,""Walmart"":43,""Hallmark Cards"":40,""McDonald's"":31,""Applebee's"":27,""Bob Evans"":26,""Speedway"":25,""Culver's"":24,""Hobby Lobby Stores"":24,""Kohl's"":23,""T.J. Maxx"":21,""Shell Oil"":21,""Bob's Big Boy"":21,""Big Lots Stores"":20,""Panera Bread"":17,""Rite Aid"":16,""Tropical Smoothie Café"":16,""Taco Bell"":15,""Buffalo Wild Wings"":15,""Mobil"":15}","[19,16,6,3,1,0,0,1,14,22,36,31,23,19,16,21,20,19,6,3,9,10,17,14]","{""Monday"":13,""Tuesday"":15,""Wednesday"":17,""Thursday"":13,""Friday"":14,""Saturday"":22,""Sunday"":16}","{""android"":37,""ios"":37}",US
sg:02d2a00573134950b5f68ba996bba6d3,Honolulu House Museum,107 N Kalamazoo Ave,Marshall,MI,49068,,1575158400,1577836800,66,49,"[0,8,1,3,2,1,10,4,0,0,1,0,4,1,1,0,0,1,1,0,2,5,1,2,4,0,2,1,8,0,3]",{},{},"{""US"":48}",18880,22.5,"{""<5"":1,""5-20"":27,""21-60"":15,""61-240"":18,"">240"":5}","{""PS Food Mart"":100}","{""McDonald's"":45,""Shell Oil"":32,""Meijer"":32,""Johnny's Markets"":27,""Target"":25,""Arby's"":22,""Culver's"":21,""Family Fare"":20,""Kohl's"":20,""Dollar Tree"":20,""Walmart"":20,""Wendy's"":20,""Taco Bell"":19,""Biggby Coffee"":18,""CITGO"":18,""Subway"":17,""Starbucks"":17,""Sam's Club"":17,""Big Lots Stores"":17,""Five Below"":16}","[4,6,5,4,4,3,4,4,3,6,4,4,3,7,7,4,7,16,16,17,11,5,1,3]","{""Monday"":9,""Tuesday"":6,""Wednesday"":9,""Thursday"":3,""Friday"":7,""Saturday"":14,""Sunday"":18}","{""android"":27,""ios"":22}",US
sg:94174e1b3df84e53bc7f4ba9da39bd6c,Cinnamom,300 W 1st Ave,Flint,MI,48503,,1575158400,1577836800,75,24,"[2,3,2,2,4,5,1,1,4,3,3,1,1,0,2,6,2,3,3,2,0,1,9,5,0,2,2,1,1,3,1]",{},{},"{""US"":21}",11680,28.0,"{""<5"":2,""5-20"":28,""21-60"":18,""61-240"":18,"">240"":9}","{""The Salvation Army"":33,""Wendy's"":16}","{""Meijer"":53,""McDonald's"":40,""Taco Bell"":32,""Burger King"":29,""Wendy's"":28,""Speedway"":27,""Mobil"":23,""Macy's"":23,""Kroger"":22,""NCG Cinemas"":21,""Rally's Drive-In Restaurants"":21,""Walmart"":21,""Tim Hortons"":21,""Menard's"":20,""Little Caesars"":19,""Sunoco"":19,""Dollar Tree"":18,""United States Postal Service (USPS)"":18,""Family Dollar Stores"":18,""Forward"":17}","[8,8,10,8,9,11,11,7,14,9,11,8,11,14,8,7,4,5,5,10,11,11,13,11]","{""Monday"":23,""Tuesday"":13,""Wednesday"":8,""Thursday"":10,""Friday"":10,""Saturday"":4,""Sunday"":7}","{""android"":15,""ios"":9}",US
sg:9d43904ae75249e1a768594bab1e7137,Ascension Bibles & Books,10720 W 9 Mile Rd,Oak Park,MI,48237,,1575158400,1577836800,791,384,"[25,14,25,26,22,23,25,23,24,20,31,26,22,24,28,26,35,22,36,22,31,26,27,36,9,7,17,38,27,42,32]","{""261251712001"":36,""261251716001"":19,""261251713001"":18,""261251713002"":11,""261251711002"":9,""261251716002"":9,""261251714002"":8,""261251711003"":8,""261251715001"":7,""261251710004"":6,""261251715003"":6}","{""261251714002"":5}","{""US"":287}",2280,13.0,"{""<5"":32,""5-20"":432,""21-60"":141,""61-240"":99,"">240"":87}","{""CVS"":5}","{""Kroger"":26,""BP"":20,""Meijer"":18,""Mobil"":18,""Sunoco"":15,""CVS"":14,""McDonald's"":14,""Family Dollar Stores"":14,""Speedway"":14,""Dollar Tree"":13,""Subway"":9,""Dollar General"":9,""Taco Bell"":9,""Tim Hortons"":9,""Little Caesars"":9,""Planet Fitness"":9,""Burger King"":8,""Shell Oil"":8,""Wendy's"":8,""Macy's"":8}","[87,78,78,64,58,53,67,79,69,93,102,56,56,56,61,51,73,75,61,104,121,140,145,111]","{""Monday"":120,""Tuesday"":148,""Wednesday"":88,""Thursday"":91,""Friday"":84,""Saturday"":131,""Sunday"":129}","{""android"":295,""ios"":94}",US
sg:bec882a471e948c09b548f56e16577f7,The Book Nook of Saugatuck,439 Butler St,Saugatuck,MI,49453,,1575158400,1577836800,7,7,"[0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,0]",{},{},"{""US"":7}",211808,11.0,"{""<5"":0,""5-20"":6,""21-60"":0,""61-240"":0,"">240"":1}",{},"{""Target"":47,""Meijer"":42,""Macy's"":41,""Dollar General"":37,""Shell Oil"":36,""Family Fare"":29,""Biggby Coffee"":28,""Jimmy John's"":28,""Olive Garden"":27,""JCPenney"":26,""Chick-fil-A"":22,""Dollar Tree"":22,""Walmart"":22,""McDonald's"":14,""CB&S Bank"":14,""D&W Fresh Market"":14,""Yogurt Mountain"":14,""Agway"":14,""Gelson's Markets"":14,""SUPERVALU"":14}","[1,1,1,1,1,1,1,1,1,1,2,6,1,0,0,0,0,0,0,1,1,1,1,1]","{""Monday"":1,""Tuesday"":0,""Wednesday"":0,""Thursday"":1,""Friday"":0,""Saturday"":1,""Sunday"":4}","{""android"":0,""ios"":0}",US
sg:d3d4c5acb98644e6a76d88bfd097a0bd,Vault of Midnight Comic Books & Stuff,1226 Library St,Detroit,MI,48226,,1575158400,1577836800,910,714,"[10,13,22,23,25,38,32,25,17,18,16,18,31,58,30,29,19,27,30,29,59,37,28,4,4,37,67,48,34,53,29]","{""261158324001"":6,""261635962003"":5,""261635879002"":5}","{""261635172001"":28,""261635208001"":21,""261635207002"":12,""261635172002"":6,""261158323002"":5}","{""US"":690,""CA"":11}",34202,26.0,"{""<5"":26,""5-20"":379,""21-60"":289,""61-240"":191,"">240"":25}","{""Starbucks"":10,""Kroger"":8,""Cottage Inn Pizza"":8,""Jimmy John's"":8,""7-Eleven"":7,""Speedway"":5}","{""Meijer"":35,""Kroger"":34,""Starbucks"":29,""Target"":27,""McDonald's"":27,""CVS"":21,""BP"":19,""Speedway"":18,""Mobil"":16,""Tim Hortons"":16,""Kohl's"":16,""Costco Wholesale Corp."":15,""Macy's"":15,""Subway"":14,""Taco Bell"":14,""JCPenney"":13,""Dollar Tree"":13,""Buffalo Wild Wings"":13,""Walmart"":11,""Jimmy John's"":11}","[32,22,14,6,4,6,13,23,33,33,49,84,112,113,96,105,105,143,132,141,120,90,66,55]","{""Monday"":115,""Tuesday"":92,""Wednesday"":70,""Thursday"":110,""Friday"":165,""Saturday"":222,""Sunday"":136}","{""android"":321,""ios"":393}",US
sg:7779c6af684048bc9f85f8fbf450a847,Media Place Partners,408 Broadway Ave NW,Grand Rapids,MI,49504,,1575158400,1577836800,886,658,"[23,18,5,20,35,43,59,17,22,25,48,27,26,51,10,29,15,32,32,39,38,34,27,14,2,18,38,51,15,59,14]","{""261390246001"":9,""260810019001"":8,""260810122011"":7,""261390202002"":6,""260810106003"":6,""260810107002"":5,""261390219012"":5,""260810119021"":5,""260810118014"":5,""261390230012"":5,""261390245002"":5,""260810025003"":5}","{""260810020001"":14,""260810116001"":9,""260810019001"":6,""260810122031"":5,""260810015002"":5,""260810118031"":5,""260810122033"":5}","{""US"":641}",18990,61.0,"{""<5"":6,""5-20"":139,""21-60"":295,""61-240"":378,"">240"":68}","{""Hardee's"":14,""Fossil"":7,""Goodwill Industries"":6}","{""Meijer"":58,""McDonald's"":28,""Target"":27,""Starbucks"":27,""Speedway"":25,""Subway"":21,""Family Fare"":19,""Biggby Coffee"":17,""Costco Wholesale Corp."":17,""TGI Fridays"":16,""Walgreens"":13,""Wendy's"":13,""Mobil"":13,""Taco Bell"":13,""Buffalo Wild Wings"":13,""Culver's"":12,""Celebration! Cinema"":12,""Jimmy John's"":11,""T.J. Maxx"":11,""Qdoba Mexican Grill"":11}","[45,17,9,5,4,5,11,7,14,22,25,62,113,120,106,96,132,208,236,231,231,182,149,89]","{""Monday"":139,""Tuesday"":73,""Wednesday"":102,""Thursday"":112,""Friday"":146,""Saturday"":215,""Sunday"":99}","{""android"":284,""ios"":374}",US
sg:a34a7e9343c24cec9b439180bc3c7d4e,New Delray Baking Company,14702 Allen Rd,Taylor,MI,48180,,1575158400,1577836800,74,29,"[2,1,1,1,3,1,1,1,2,2,0,3,4,7,1,2,3,2,4,1,3,8,3,1,7,1,2,0,1,3,3]",{},{},"{""US"":26}",6980,24.0,"{""<5"":2,""5-20"":31,""21-60"":21,""61-240"":17,"">240"":3}","{""Family Dollar Stores"":24}","{""Meijer"":47,""Walmart"":27,""Tim Hortons"":27,""McDonald's"":27,""Kroger"":25,""Taco Bell"":22,""Dollar Tree"":21,""Red Robin Gourmet Burgers"":20,""Burger King"":19,""CVS"":19,""7-Eleven"":18,""BP"":18,""Gordon Food Service Store"":17,""Speedway"":15,""Shell Oil"":14,""Target"":14,""TCBY"":14,""Subway"":13,""BJ's Wholesale Club"":13,""Kohl's"":13}","[8,5,2,2,3,1,1,1,3,4,7,11,10,13,15,11,9,6,5,4,3,5,2,12]","{""Monday"":11,""Tuesday"":10,""Wednesday"":10,""Thursday"":11,""Friday"":8,""Saturday"":11,""Sunday"":13}","{""android"":16,""ios"":13}",US
sg:2f4cb2fcdebd44258d8fa7af5df14057,Barnes and Noble,2800 S Rochester Rd,Rochester Hills,MI,48307,Barnes and Noble,1575158400,1577836800,1151,901,"[30,17,17,24,24,21,32,30,20,35,24,44,60,65,66,41,33,38,55,40,52,52,91,28,0,50,31,27,30,41,33]","{""261251933001"":16,""261251937001"":16,""261251934001"":13,""261251941001"":13,""261251946002"":13,""261251920001"":12,""261251408003"":12,""261251961002"":10,""261251902001"":10,""261251907001"":10,""261251940002"":10,""261251913002"":9,""261251944002"":8,""261251964003"":8,""261251943001"":8,""261251905001"":8,""261251960003"":7,""261251960002"":7,""261251217004"":7,""261251930001"":7,""261251940001"":7,""261251963001"":6,""261251920002"":6,""261251943002"":6,""261251927002"":6,""261251962002"":6,""261251970002"":6,""261251931002"":6,""261251289001"":6,""261251922002"":6,""261251934002"":6,""261251217003"":6,""261251940003"":6,""261251944001"":6,""261251972002"":6,""261251962001"":6,""261251913001"":6,""261251942001"":6,""261251946003"":6,""260992254002"":6,""261251937003"":6,""260992254001"":5,""261251961003"":5,""261251200001"":5,""261251961004"":5,""261251931001"":5,""261251922001"":5,""261251912001"":5,""260992255001"":5,""261251289003"":5}","{""261251920001"":16,""261251931001"":14,""261251946002"":12,""261251965001"":10,""261251210002"":9,""261251401001"":9,""261251968003"":7,""261251976001"":7,""261251971002"":7,""261251403021"":7,""261251408001"":7,""261251925002"":5,""261251946001"":5}","{""US"":890}",7961,24.0,"{""<5"":20,""5-20"":413,""21-60"":494,""61-240"":204,"">240"":20}","{""Michaels Stores"":10,""Meijer"":9,""7-Eleven"":8,""Target"":7,""Hobby Lobby Stores"":6,""Noodles & Company"":6,""Petco"":6,""Hallmark Cards"":6,""Taco Bell"":6,""Tesla Motors"":6,""T.J. Maxx"":6,""Kohl's"":5}","{""Meijer"":47,""Target"":45,""Kroger"":45,""Starbucks"":31,""McDonald's"":30,""Kohl's"":30,""Tesla Motors"":26,""Michaels Stores"":25,""Emagine Entertainment"":25,""Hallmark Cards"":24,""Costco Wholesale Corp."":23,""CVS"":22,""Speedway"":20,""Panera Bread"":19,""The Home Depot"":18,""Taco Bell"":18,""Jo-Ann Fabric and Craft Stores"":16,""Mobil"":16,""Five Below"":15,""Macy's"":15}","[0,0,0,0,0,0,7,9,14,52,105,131,169,182,229,212,188,156,135,132,108,56,24,6]","{""Monday"":204,""Tuesday"":146,""Wednesday"":86,""Thursday"":173,""Friday"":152,""Saturday"":182,""Sunday"":208}","{""android"":397,""ios"":504}",US
sg:9a90d1b45bf64ece8ebfd07dce3b5956,Bishop Baraga Bookstore,360 Division Ave S,Grand Rapids,MI,49503,,1575158400,1577836800,555,281,"[5,23,38,28,37,44,11,5,27,28,22,20,25,18,3,30,30,23,29,21,10,10,8,11,10,4,8,3,4,14,6]","{""260810122011"":10,""260810044001"":9,""260810028001"":7,""260810021003"":6,""260810044004"":5,""260810148051"":5,""260810118031"":5,""260810020002"":5}","{""260810021003"":41}","{""US"":269}",10189,30.0,"{""<5"":12,""5-20"":221,""21-60"":139,""61-240"":122,"">240"":61}","{""Exxon Mobil"":14,""Mobil"":10,""Nike"":9,""TGI Fridays"":9,""Shell Oil"":8,""Subway"":8,""YMCA"":7,""Starbucks"":7}","{""Meijer"":45,""Speedway"":30,""McDonald's"":24,""Wendy's"":20,""Biggby Coffee"":19,""Walgreens"":18,""Starbucks"":18,""Subway"":17,""TGI Fridays"":15,""Family Fare"":14,""Taco Bell"":13,""Target"":13,""CITGO"":12,""Mobil"":12,""Burger King"":12,""Culver's"":11,""Dollar General"":11,""Jimmy John's"":11,""Celebration! Cinema"":11,""Dollar Tree"":10}","[22,19,18,17,20,21,27,113,122,126,114,116,99,99,124,91,52,45,42,40,48,30,24,20]","{""Monday"":99,""Tuesday"":113,""Wednesday"":83,""Thursday"":90,""Friday"":98,""Saturday"":45,""Sunday"":27}","{""android"":118,""ios"":163}",US
sg:e9215adbefb94c57ba365e6944c4f929,Cookie Jar,26897 W 18th St,Hubbell,MI,49934,,1575158400,1577836800,6,5,"[0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0]",{},{},"{""US"":5}",7917,57.5,"{""<5"":0,""5-20"":1,""21-60"":2,""61-240"":3,"">240"":0}",{},"{""Walmart"":59,""BP"":57,""McDonald's"":46,""Krist Oil"":40,""United States Postal Service (USPS)"":37,""Family Dollar Stores"":37,""Taco Bell"":35,""Dollar General"":34,""Shell Oil"":33,""Subway"":33,""Ramada"":20,""Greyhound"":20,""IGA"":20,""True Value Hardware"":20,""Ace Hardware"":19,""Culver's"":19,""Domino's Pizza"":19,""Applebee's"":18,""Michaels Stores"":18,""Goodwill Industries"":18}","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,4,1,1,0]","{""Monday"":0,""Tuesday"":2,""Wednesday"":0,""Thursday"":0,""Friday"":0,""Saturday"":4,""Sunday"":0}","{""android"":0,""ios"":0}",US
