safegraph_place_id,raw_visit_counts,raw_visitor_counts,visits_by_day,popularity_by_hour,popularity_by_day
sg:425534158d50455789262424adbc0ab9,352,219,"[6,9,14,15,14,10,14,11,18,18,16,8,12,8,11,7,20,11,8,13,12,11,13,10,7,7,13,6,13,7,10]","[41,37,37,35,37,34,38,57,42,67,70,75,68,80,83,65,70,55,46,37,37,45,50,43]","{""Monday"":48,""Tuesday"":41,""Wednesday"":52,""Thursday"":54,""Friday"":71,""Saturday"":49,""Sunday"":37}"
sg:39226eae6f9e435fb94ed1c91cc9b4e7,578,261,"[4,22,16,2,0,18,18,32,35,26,2,3,18,19,33,31,12,0,9,8,25,37,39,26,5,1,36,26,25,30,20]","[7,6,5,3,5,3,16,113,156,176,177,159,171,171,165,145,102,39,19,11,7,7,8,5]","{""Monday"":80,""Tuesday"":89,""Wednesday"":131,""Thursday"":157,""Friday"":99,""Saturday"":9,""Sunday"":13}"
sg:30dc49be89d14368b2927b2bc95a0dcb,164,63,"[2,14,4,4,0,9,8,8,10,3,4,2,8,4,8,5,5,6,4,3,8,4,4,3,4,2,8,8,4,6,2]","[15,20,20,35,25,24,30,37,49,51,60,56,43,41,37,27,19,12,5,6,10,12,13,13]","{""Monday"":28,""Tuesday"":28,""Wednesday"":26,""Thursday"":39,""Friday"":17,""Saturday"":18,""Sunday"":8}"
sg:02d2a00573134950b5f68ba996bba6d3,50,25,"[0,3,5,2,3,2,1,4,3,1,2,1,2,5,2,1,1,1,1,2,1,2,0,0,1,0,0,0,1,1,2]","[9,9,9,8,8,8,9,11,11,11,10,13,12,8,8,8,8,8,3,2,6,8,8,10]","{""Monday"":6,""Tuesday"":8,""Wednesday"":9,""Thursday"":8,""Friday"":8,""Saturday"":6,""Sunday"":5}"
sg:94174e1b3df84e53bc7f4ba9da39bd6c,124,34,"[1,4,3,2,1,2,8,3,6,4,4,4,6,6,1,3,6,2,4,3,5,6,4,7,3,1,4,7,1,8,5]","[29,30,33,35,35,39,37,35,33,29,29,32,35,34,34,28,21,25,19,26,28,29,29,29]","{""Monday"":15,""Tuesday"":26,""Wednesday"":12,""Thursday"":25,""Friday"":25,""Saturday"":11,""Sunday"":10}"
sg:9d43904ae75249e1a768594bab1e7137,1053,450,"[40,28,43,25,38,39,28,32,36,35,42,23,19,36,29,54,29,20,30,22,26,39,35,34,34,33,40,40,36,42,46]","[164,174,163,147,149,138,140,171,182,168,157,98,91,94,87,99,112,98,70,166,211,232,206,181]","{""Monday"":120,""Tuesday"":146,""Wednesday"":176,""Thursday"":195,""Friday"":171,""Saturday"":121,""Sunday"":124}"
sg:0399ecc8247b4b02937dd39e90906049,70,66,"[1,3,1,3,2,3,3,2,6,1,1,5,2,4,3,3,1,1,4,0,2,3,3,2,4,2,1,1,1,1,1]","[9,7,5,0,0,0,1,3,4,3,5,8,11,8,9,8,8,12,10,3,5,7,7,6]","{""Monday"":6,""Tuesday"":11,""Wednesday"":10,""Thursday"":16,""Friday"":5,""Saturday"":9,""Sunday"":13}"
sg:296d4504155f43dc931db817a779c51b,202,109,"[9,9,8,6,8,4,4,6,7,12,3,8,2,4,2,5,7,18,18,7,4,6,5,8,2,11,5,3,0,3,8]","[4,3,3,4,4,6,9,9,12,18,16,25,18,29,31,17,14,16,14,11,9,3,2,2]","{""Monday"":18,""Tuesday"":15,""Wednesday"":23,""Thursday"":29,""Friday"":43,""Saturday"":29,""Sunday"":45}"
sg:48c205e286244206add378ec83ec708f,106,75,"[4,0,4,3,4,1,9,7,5,5,6,4,0,2,6,2,5,0,2,0,2,5,4,3,2,4,4,5,3,1,4]","[4,1,1,0,1,8,10,3,8,8,8,16,16,23,16,11,9,11,7,7,8,1,2,4]","{""Monday"":5,""Tuesday"":19,""Wednesday"":25,""Thursday"":12,""Friday"":20,""Saturday"":11,""Sunday"":14}"
sg:02459287ff0b45a49e1233cb4f1289eb,350,275,"[8,10,13,19,13,13,18,7,8,29,10,15,6,9,13,10,17,4,16,13,11,4,9,8,7,11,13,6,10,12,8]","[4,2,2,3,8,19,25,31,49,58,68,75,98,78,51,19,26,32,26,46,22,14,6,4]","{""Monday"":45,""Tuesday"":44,""Wednesday"":42,""Thursday"":49,""Friday"":75,""Saturday"":40,""Sunday"":55}"
sg:2e9ccff609a4447084f8eee6a0ff2590,153,111,"[0,6,14,3,3,7,6,4,6,12,1,4,6,1,2,6,13,1,3,6,7,5,5,7,3,3,0,4,5,4,6]","[1,1,1,1,1,1,0,0,1,10,12,18,19,12,27,27,34,23,17,8,7,7,3,1]","{""Monday"":19,""Tuesday"":18,""Wednesday"":16,""Thursday"":27,""Friday"":52,""Saturday"":8,""Sunday"":13}"
sg:d18157c338aa4558a20d70bfcf5848d1,284,187,"[2,9,10,9,3,12,10,9,13,16,3,3,12,12,13,13,16,3,4,7,9,10,13,8,11,3,10,11,12,6,12]","[6,5,3,2,2,17,17,2,10,19,18,36,32,45,51,48,39,20,3,3,6,5,5,6]","{""Monday"":41,""Tuesday"":42,""Wednesday"":46,""Thursday"":54,""Friday"":62,""Saturday"":26,""Sunday"":13}"
sg:9b4b0895004247449472d6d486a92d57,311,133,"[9,1,7,5,23,5,39,4,6,7,11,8,5,8,3,7,4,6,33,3,9,6,8,10,4,24,6,12,15,13,10]","[48,46,44,45,42,41,45,54,75,97,125,118,63,57,50,45,33,37,27,29,39,46,50,51]","{""Monday"":19,""Tuesday"":70,""Wednesday"":37,""Thursday"":35,""Friday"":36,""Saturday"":26,""Sunday"":88}"
sg:67ea0e87154240d5a6a3bec2e3896484,11,7,"[0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,2,0,0,1,0,1,0,1,0,0,2,0,0]","[0,0,0,0,0,0,0,0,0,1,6,7,4,1,3,0,0,0,0,0,0,0,0,0]","{""Monday"":0,""Tuesday"":2,""Wednesday"":3,""Thursday"":0,""Friday"":1,""Saturday"":0,""Sunday"":5}"
sg:c1705324ec9e4f639518d0b3e3c308c3,404,108,"[0,0,0,1,0,7,7,10,9,8,2,0,26,36,37,28,13,2,2,7,27,38,17,15,1,3,27,25,24,21,11]","[6,6,5,5,5,5,4,22,66,95,115,88,100,136,130,115,78,72,62,49,46,12,5,4]","{""Monday"":67,""Tuesday"":95,""Wednesday"":109,""Thursday"":75,""Friday"":47,""Saturday"":6,""Sunday"":5}"
sg:a12ecfbbd25f436eae922932d3e3b1e1,455,72,"[18,9,11,12,7,13,21,17,15,14,18,12,15,12,17,17,17,15,16,9,15,14,12,11,16,11,17,12,15,27,20]","[199,205,199,206,198,190,180,151,145,137,130,120,129,127,128,125,106,112,96,141,164,165,175,187]","{""Monday"":54,""Tuesday"":70,""Wednesday"":81,""Thursday"":80,""Friday"":63,""Saturday"":61,""Sunday"":46}"
sg:9bbbfa7fcd8044c2930ef6254b8d40e6,2049,580,"[1,14,10,3,1,23,23,27,26,33,2,14,190,137,156,135,58,16,22,9,151,176,126,39,12,11,175,140,145,124,50]","[14,15,11,8,7,6,27,73,369,526,510,512,606,536,513,377,274,236,192,109,100,69,53,27]","{""Monday"":397,""Tuesday"":451,""Wednesday"":505,""Thursday"":425,""Friday"":190,""Saturday"":33,""Sunday"":48}"
sg:32929907a59246f695922b2f844dd885,8,5,"[0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1]","[0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,3,2,0,0]","{""Monday"":2,""Tuesday"":0,""Wednesday"":0,""Thursday"":4,""Friday"":2,""Saturday"":0,""Sunday"":0}"
sg:5a0751831cc849de997ce8c162fd91e0,116,101,"[0,2,4,8,4,4,4,6,2,5,5,3,4,2,4,5,5,5,2,12,4,2,5,3,2,2,2,2,3,2,3]","[2,3,1,1,1,1,1,4,11,14,17,17,25,34,43,31,16,7,10,7,6,4,5,4]","{""Monday"":22,""Tuesday"":12,""Wednesday"":15,""Thursday"":16,""Friday"":20,""Saturday"":20,""Sunday"":11}"
sg:64dd5d3c011e4b7f87fa0eb131bdf5ed,20,17,"[0,1,2,0,1,0,0,2,1,2,0,0,0,0,1,0,2,0,0,2,0,0,0,3,0,0,0,0,2,0,1]","[3,3,4,4,2,2,2,2,2,5,6,6,3,4,1,3,1,1,1,1,2,1,1,2]","{""Monday"":2,""Tuesday"":0,""Wednesday"":5,""Thursday"":2,""Friday"":10,""Saturday"":0,""Sunday"":1}"
sg:9332d90dbf0341daa6acd3960f30b4b0,348,102,"[6,8,8,13,10,8,15,16,13,13,13,11,12,7,8,11,12,11,19,8,11,15,12,22,10,9,10,11,11,6,9]","[94,92,93,94,94,103,107,92,87,87,86,82,92,101,101,93,91,83,86,79,93,104,103,105]","{""Monday"":38,""Tuesday"":44,""Wednesday"":56,""Thursday"":50,""Friday"":64,""Saturday"":47,""Sunday"":49}"
sg:d5ee48b1e4fa4fbd8987fda5896e7edb,208,123,"[5,4,6,4,2,8,5,3,12,12,10,9,10,4,17,10,9,7,3,6,7,6,4,10,3,4,3,5,8,7,5]","[2,1,2,2,7,16,20,20,22,30,49,46,42,31,30,36,28,13,6,1,2,3,3,2]","{""Monday"":27,""Tuesday"":21,""Wednesday"":39,""Thursday"":37,""Friday"":42,""Saturday"":24,""Sunday"":18}"
sg:617760a9d95045329ed3d0dc450da1a0,76,11,"[3,3,3,2,1,0,1,2,1,2,0,1,0,3,4,4,3,4,5,2,8,2,4,2,3,0,3,2,1,2,5]","[16,18,17,18,21,18,22,19,20,16,13,12,10,11,11,10,9,7,6,9,11,16,17,18]","{""Monday"":5,""Tuesday"":15,""Wednesday"":12,""Thursday"":14,""Friday"":14,""Saturday"":9,""Sunday"":7}"
sg:8deebff8a2b543e58701f7b6d6c7ac70,136,63,"[0,8,5,1,3,1,5,5,5,3,7,3,3,6,4,3,5,1,4,6,5,6,8,5,8,1,4,6,5,6,4]","[3,2,2,1,0,0,0,1,24,26,28,33,34,43,40,42,29,13,13,8,10,8,9,7]","{""Monday"":14,""Tuesday"":22,""Wednesday"":20,""Thursday"":30,""Friday"":22,""Saturday"":17,""Sunday"":11}"
sg:ee0db0e8be9f45dc9e2f98ab35791694,53,34,"[1,1,2,0,0,0,1,7,1,2,0,2,5,1,2,1,0,2,0,2,6,2,4,2,1,0,1,3,2,1,1]","[4,3,3,4,4,4,4,4,5,13,17,19,28,25,12,8,9,2,3,3,4,5,4,5]","{""Monday"":8,""Tuesday"":11,""Wednesday"":14,""Thursday"":8,""Friday"":7,""Saturday"":3,""Sunday"":2}"
sg:dae8509428284fceb77ee97b2ace829e,30,11,"[2,2,3,1,1,0,0,0,0,1,2,2,0,1,3,2,3,1,0,0,1,0,1,1,0,1,1,0,0,0,1]","[9,9,9,10,9,9,10,7,6,6,5,2,5,6,4,9,1,3,1,4,6,7,8,9]","{""Monday"":1,""Tuesday"":2,""Wednesday"":5,""Thursday"":5,""Friday"":9,""Saturday"":4,""Sunday"":4}"
sg:c38f26c0db02444ebe3c3acdc821832a,6,6,"[0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,1,0,2,2,1,0,1,1,0,1,0,0,0,0]","{""Monday"":1,""Tuesday"":0,""Wednesday"":0,""Thursday"":0,""Friday"":1,""Saturday"":3,""Sunday"":1}"
sg:76377d943d5f47fe8eea5b26b31012eb,423,202,"[6,26,19,10,1,13,18,14,19,22,11,6,11,12,16,19,15,10,4,18,17,24,12,14,4,8,26,13,4,11,20]","[12,11,7,6,5,10,37,62,72,86,92,98,103,111,93,77,50,56,33,22,15,8,14,16]","{""Monday"":68,""Tuesday"":62,""Wednesday"":64,""Thursday"":87,""Friday"":88,""Saturday"":35,""Sunday"":19}"
sg:8a7949edb09e4648b848059a7f6825e8,289,70,"[0,17,18,1,1,14,14,14,17,15,0,1,14,8,14,10,9,1,1,18,11,20,9,14,2,0,11,7,9,9,10]","[33,31,31,8,6,22,65,76,82,100,100,100,96,95,81,74,77,48,33,35,39,34,33,35]","{""Monday"":57,""Tuesday"":40,""Wednesday"":57,""Thursday"":62,""Friday"":66,""Saturday"":4,""Sunday"":3}"
sg:672b5662acb346eb817f64712ec3bbd6,40,21,"[5,2,2,2,0,0,0,1,5,1,0,1,0,0,0,0,2,1,2,1,0,2,1,4,1,3,1,0,2,0,1]","[4,4,4,4,4,4,4,3,4,5,8,11,11,11,10,9,11,12,10,4,3,3,4,4]","{""Monday"":2,""Tuesday"":1,""Wednesday"":10,""Thursday"":8,""Friday"":9,""Saturday"":4,""Sunday"":6}"
sg:e706cc7c9ffc4965b2852c104b4d6575,462,228,"[11,25,15,4,8,28,21,22,19,14,9,7,24,10,26,15,8,7,4,28,13,22,15,17,6,3,23,11,16,16,15]","[12,10,9,10,8,10,19,36,68,91,106,116,115,113,85,66,50,51,52,50,56,44,21,19]","{""Monday"":103,""Tuesday"":56,""Wednesday"":97,""Thursday"":90,""Friday"":68,""Saturday"":26,""Sunday"":22}"
sg:15ffc99818d24f6cac0c21e8c58f8f98,35,30,"[0,0,2,1,0,1,1,3,1,1,0,0,2,4,1,2,2,1,0,0,0,4,4,2,0,0,0,0,1,0,2]","[0,0,0,0,0,0,1,1,2,5,9,14,13,9,4,2,1,3,1,5,2,0,0,0]","{""Monday"":3,""Tuesday"":5,""Wednesday"":9,""Thursday"":7,""Friday"":9,""Saturday"":2,""Sunday"":0}"
sg:471e66f4826c40c2920d25a22f3cf70b,12,6,"[1,0,1,0,0,0,0,0,0,1,1,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0]","[6,5,5,5,5,5,5,6,5,5,5,4,4,3,3,2,2,1,1,5,4,5,5,6]","{""Monday"":2,""Tuesday"":3,""Wednesday"":1,""Thursday"":1,""Friday"":3,""Saturday"":2,""Sunday"":0}"
sg:599036afebbb496c80319f0b7cafd29a,188,87,"[3,6,12,8,7,9,6,4,4,5,5,6,1,6,5,4,7,5,7,5,8,3,6,11,4,9,2,5,10,8,7]","[21,29,27,30,28,29,28,28,31,35,40,37,40,30,30,41,34,20,16,12,14,14,9,9]","{""Monday"":17,""Tuesday"":28,""Wednesday"":25,""Thursday"":28,""Friday"":39,""Saturday"":22,""Sunday"":29}"
sg:8ec7d512e53d418dbae3060869583560,5,5,"[0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,1,0,0,2,2,1,0,0,0,1,1,1,0,0,0,0,0]","{""Monday"":0,""Tuesday"":0,""Wednesday"":2,""Thursday"":0,""Friday"":2,""Saturday"":0,""Sunday"":1}"
sg:41af0c3caafe46f791f4218b49597f2d,115,58,"[2,14,7,6,1,3,3,2,4,4,5,3,6,5,2,4,9,2,3,2,1,5,2,4,4,0,2,2,2,4,2]","[16,13,14,14,14,12,13,14,16,20,26,30,31,32,28,26,22,16,14,18,21,22,20,16]","{""Monday"":13,""Tuesday"":13,""Wednesday"":13,""Thursday"":28,""Friday"":24,""Saturday"":17,""Sunday"":7}"
sg:6c454b1614f9421c9788dc7969ca174a,91,45,"[1,4,4,0,0,2,8,2,6,2,3,1,6,2,5,8,2,1,0,2,1,3,4,4,0,0,2,4,4,5,5]","[5,6,6,6,5,5,6,9,24,43,39,39,35,35,36,38,30,8,0,4,6,7,5,6]","{""Monday"":12,""Tuesday"":17,""Wednesday"":15,""Thursday"":27,""Friday"":15,""Saturday"":4,""Sunday"":1}"
sg:06680a1965934cf5a2d064c59dd5d0d4,56,32,"[0,3,0,0,0,3,2,1,1,2,0,0,4,2,2,4,1,0,0,3,4,0,5,0,0,0,6,2,3,5,3]","[1,1,1,1,2,2,2,3,5,15,18,17,13,11,13,10,12,9,7,2,2,0,1,1]","{""Monday"":16,""Tuesday"":11,""Wednesday"":6,""Thursday"":18,""Friday"":5,""Saturday"":0,""Sunday"":0}"
sg:93ddf09e7904432abf55c057a72c70c3,20,19,"[0,0,2,1,1,0,1,2,0,2,1,0,4,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,2]","[0,0,0,0,0,0,0,0,0,1,0,5,5,4,6,3,2,2,2,0,0,0,0,0]","{""Monday"":4,""Tuesday"":2,""Wednesday"":4,""Thursday"":0,""Friday"":6,""Saturday"":2,""Sunday"":2}"
sg:671ddcfc7d4840719b0d5773c85333d6,110,94,"[0,5,11,11,3,19,6,2,5,1,0,3,3,1,1,2,4,2,2,4,1,3,2,2,1,0,2,0,1,3,10]","[0,2,4,1,1,1,3,9,15,20,24,25,20,16,16,22,19,9,3,1,2,1,2,0]","{""Monday"":28,""Tuesday"":8,""Wednesday"":7,""Thursday"":17,""Friday"":28,""Saturday"":14,""Sunday"":8}"
sg:129961ba103e48e9a659fd223f50dd54,517,174,"[0,19,16,2,0,28,27,27,28,22,2,0,29,22,27,27,21,3,0,19,25,27,20,17,1,1,28,23,17,20,19]","[10,8,5,5,6,14,53,110,158,210,235,234,208,223,220,195,132,52,9,8,8,7,11,10]","{""Monday"":104,""Tuesday"":97,""Wednesday"":98,""Thursday"":114,""Friday"":95,""Saturday"":8,""Sunday"":1}"
sg:c13a99210a164024986446443855b4de,239,177,"[5,7,14,9,4,7,8,10,8,7,5,5,7,6,7,15,8,12,11,5,5,9,3,11,5,3,7,13,10,7,6]","[7,6,5,5,5,2,4,8,11,30,30,41,47,56,55,45,44,25,14,9,8,9,7,5]","{""Monday"":26,""Tuesday"":34,""Wednesday"":41,""Thursday"":40,""Friday"":44,""Saturday"":31,""Sunday"":23}"
sg:d14f083c0f6745e7ab42ac4489985fa2,24,23,"[0,0,1,2,2,1,1,1,0,0,0,1,2,2,1,1,1,1,1,1,0,0,0,0,0,1,0,2,0,1,1]","[0,0,0,0,0,0,0,0,2,3,7,12,6,4,4,4,3,2,1,1,0,0,0,0]","{""Monday"":4,""Tuesday"":5,""Wednesday"":2,""Thursday"":2,""Friday"":3,""Saturday"":3,""Sunday"":5}"
sg:7650e874131542a9b15b2f7d74c60379,132,22,"[1,7,1,0,1,8,6,7,2,4,0,3,5,5,9,6,2,0,2,5,3,8,9,5,0,3,7,8,5,4,6]","[37,36,33,34,36,36,57,71,57,52,48,42,42,45,41,35,11,1,1,1,1,2,34,37]","{""Monday"":25,""Tuesday"":22,""Wednesday"":30,""Thursday"":28,""Friday"":18,""Saturday"":0,""Sunday"":9}"
sg:fb8475e57f294f48a1f9eb793be509c0,956,231,"[2,9,6,1,3,2,6,13,10,13,1,5,72,60,69,69,22,11,5,69,65,71,58,22,2,4,74,65,58,63,26]","[7,9,9,10,9,8,26,84,107,226,331,334,319,273,289,180,137,108,70,58,42,16,8,8]","{""Monday"":217,""Tuesday"":196,""Wednesday"":213,""Thursday"":209,""Friday"":89,""Saturday"":15,""Sunday"":17}"
sg:d3a2353af83d4df997efbb7df66567ad,40,38,"[1,2,2,3,0,1,2,1,1,1,1,1,0,2,2,2,3,0,2,2,1,0,1,3,3,0,1,0,0,1,1]","[0,0,0,0,0,0,0,0,1,5,6,3,7,9,5,7,6,3,2,5,2,0,0,0]","{""Monday"":4,""Tuesday"":5,""Wednesday"":4,""Thursday"":7,""Friday"":10,""Saturday"":7,""Sunday"":3}"
sg:023a8d721dc2498f99c472e4a0c19755,33,26,"[0,2,4,0,2,1,0,2,1,2,1,3,0,1,1,1,2,2,0,0,0,0,2,0,2,0,0,0,1,2,1]","[0,0,0,0,0,0,0,0,0,3,7,10,9,10,8,8,15,13,10,0,0,0,0,0]","{""Monday"":1,""Tuesday"":1,""Wednesday"":4,""Thursday"":8,""Friday"":9,""Saturday"":5,""Sunday"":5}"
sg:befc39070a8344d8bbfc0047e7ab766d,7,5,"[0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,0,0]","[0,0,0,0,0,0,0,0,4,4,4,5,4,5,6,5,4,2,0,0,0,0,0,0]","{""Monday"":2,""Tuesday"":1,""Wednesday"":0,""Thursday"":1,""Friday"":3,""Saturday"":0,""Sunday"":0}"
sg:a04116d65aa843b29f1beb5539e1d344,10,5,"[0,1,1,0,2,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1]","[0,0,0,0,0,0,0,0,1,0,0,1,1,2,2,2,3,1,0,0,0,1,0,1]","{""Monday"":0,""Tuesday"":2,""Wednesday"":0,""Thursday"":2,""Friday"":2,""Saturday"":1,""Sunday"":3}"
sg:0fea91a8b1cd4919aa00b8c480cb468c,213,131,"[3,9,10,7,3,12,7,8,7,10,17,8,8,7,6,5,4,6,5,5,3,6,12,10,4,2,8,6,9,4,2]","[5,8,5,8,11,9,10,14,22,28,29,22,23,26,28,32,30,24,13,20,25,16,11,10]","{""Monday"":33,""Tuesday"":25,""Wednesday"":32,""Thursday"":37,""Friday"":34,""Saturday"":34,""Sunday"":18}"
sg:6f3b1ad0aa2947579311594799e35ddf,130,66,"[1,6,8,2,4,1,5,4,3,8,5,1,8,5,8,5,4,4,2,1,4,4,3,7,2,0,7,5,1,5,7]","[5,5,6,5,5,6,6,3,8,32,33,35,36,35,36,27,25,17,6,1,3,3,5,3]","{""Monday"":17,""Tuesday"":19,""Wednesday"":18,""Thursday"":22,""Friday"":34,""Saturday"":13,""Sunday"":7}"
sg:a52e50d2fb8d493a845b9b8aaecf838c,269,200,"[7,2,11,7,3,3,3,10,7,13,2,5,5,5,7,30,14,15,6,6,1,7,15,15,11,2,3,5,6,24,19]","[36,18,6,3,4,3,11,21,24,17,23,26,24,27,29,34,40,23,17,15,27,57,67,65]","{""Monday"":17,""Tuesday"":18,""Wednesday"":37,""Thursday"":78,""Friday"":68,""Saturday"":35,""Sunday"":16}"
sg:3adc4c0dffc94ef59434ff2c611350a8,42,15,"[5,2,0,0,1,0,2,2,4,2,1,4,1,2,1,1,1,1,1,1,1,1,2,2,0,0,1,0,0,2,1]","[14,15,16,14,14,14,14,14,8,9,9,7,6,7,8,9,7,9,8,11,9,12,15,13]","{""Monday"":3,""Tuesday"":6,""Wednesday"":9,""Thursday"":11,""Friday"":5,""Saturday"":2,""Sunday"":6}"
sg:3b2854210e1b4e0bb8036c5f8f1946f9,434,363,"[16,21,12,29,13,14,19,12,15,25,9,12,7,8,17,10,10,13,13,17,13,17,10,15,22,11,14,8,6,12,14]","[0,0,0,0,0,0,0,0,11,24,30,48,72,89,89,98,89,68,45,28,26,2,0,0]","{""Monday"":52,""Tuesday"":48,""Wednesday"":68,""Thursday"":68,""Friday"":76,""Saturday"":73,""Sunday"":49}"
sg:67f8524eac214bad9463f3847d01061a,230,88,"[4,9,14,14,5,8,7,8,7,12,5,7,9,5,8,9,3,7,6,2,6,4,9,8,7,6,7,11,11,5,7]","[77,77,79,76,75,72,70,65,64,55,45,49,46,39,47,54,56,44,42,53,55,63,69,74]","{""Monday"":26,""Tuesday"":33,""Wednesday"":35,""Thursday"":39,""Friday"":40,""Saturday"":33,""Sunday"":24}"
sg:cce1e89e65264b7f98c52944f5c4ab9f,51,20,"[7,5,5,8,2,1,0,0,2,1,0,2,2,0,2,1,3,3,4,0,0,0,1,0,0,0,0,0,1,0,1]","[15,16,15,14,14,14,15,15,17,18,13,11,8,9,10,14,14,15,12,16,13,18,18,16]","{""Monday"":3,""Tuesday"":1,""Wednesday"":10,""Thursday"":9,""Friday"":9,""Saturday"":11,""Sunday"":8}"
sg:60fd14b364d64f03b2369aca8e61a1e5,32,29,"[0,2,3,1,0,1,1,0,2,2,0,0,0,3,3,1,2,1,2,0,0,1,0,3,1,1,1,1,0,0,0]","[0,1,0,0,0,0,2,1,3,2,4,3,6,5,2,5,7,2,2,0,1,1,0,0]","{""Monday"":2,""Tuesday"":5,""Wednesday"":4,""Thursday"":5,""Friday"":10,""Saturday"":3,""Sunday"":3}"
sg:d8a81829f1774c21a2998583be0ae5c0,244,48,"[5,6,6,3,3,3,12,7,11,12,11,8,10,8,6,12,11,8,10,5,6,9,9,5,6,5,7,10,10,11,9]","[123,110,108,110,110,109,106,104,103,101,93,90,93,86,73,72,69,59,53,80,87,93,102,118]","{""Monday"":25,""Tuesday"":38,""Wednesday"":37,""Thursday"":49,""Friday"":41,""Saturday"":28,""Sunday"":26}"
sg:0b6fc8c5f70d45e188ea749d990e4db4,33,30,"[0,0,2,3,1,1,1,2,0,4,3,1,3,2,0,1,0,0,1,2,0,3,1,0,1,0,0,0,0,0,1]","[1,0,0,0,0,0,0,1,1,0,0,3,0,4,6,11,9,7,3,3,2,1,1,2]","{""Monday"":6,""Tuesday"":4,""Wednesday"":5,""Thursday"":2,""Friday"":6,""Saturday"":7,""Sunday"":3}"
sg:02d3d79ea38440d7a65d16d23910a78a,596,503,"[24,28,23,50,29,19,12,10,23,13,4,27,9,10,12,19,22,32,26,24,10,12,13,15,43,21,12,12,12,11,19]","[2,0,0,0,0,0,0,2,6,23,45,63,86,98,108,110,111,106,69,64,48,9,0,0]","{""Monday"":64,""Tuesday"":44,""Wednesday"":70,""Thursday"":94,""Friday"":92,""Saturday"":129,""Sunday"":103}"
sg:0f7c15284d7445f8a98034d64758bb4a,960,716,"[30,41,59,48,30,22,33,18,32,33,30,59,27,13,29,25,33,42,25,40,18,25,21,39,37,38,21,24,21,28,19]","[7,6,7,7,5,5,11,17,22,60,102,120,142,176,173,190,179,169,127,112,78,39,10,4]","{""Monday"":110,""Tuesday"":89,""Wednesday"":123,""Thursday"":147,""Friday"":182,""Saturday"":157,""Sunday"":152}"
sg:b4d13c74cbb84bd7a5b5454effa31d1a,44,31,"[2,2,2,1,0,2,0,3,4,2,1,3,0,2,1,0,1,4,1,0,0,3,0,1,3,0,1,0,1,2,2]","[12,12,12,12,12,12,15,15,15,14,18,18,13,11,10,7,9,6,3,5,5,7,10,11]","{""Monday"":3,""Tuesday"":4,""Wednesday"":10,""Thursday"":8,""Friday"":6,""Saturday"":9,""Sunday"":4}"
sg:0a72d45bdfb441b68ce8e1b781fa84fc,22,22,"[0,1,1,0,0,2,0,0,0,2,0,1,0,0,1,1,3,0,0,0,3,3,1,1,1,1,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,2,4,3,2,2,1,3,5,4,1,1,1,1,0,0]","{""Monday"":2,""Tuesday"":3,""Wednesday"":4,""Thursday"":3,""Friday"":7,""Saturday"":1,""Sunday"":2}"
sg:bcc41b19c84445989d0589f4481be2ca,105,28,"[7,5,2,6,3,3,3,4,6,3,6,4,5,1,6,1,2,1,7,3,0,5,2,4,1,3,3,1,4,1,3]","[36,46,47,48,47,47,47,45,38,32,34,39,42,39,16,12,7,8,4,12,13,18,19,26]","{""Monday"":14,""Tuesday"":5,""Wednesday"":26,""Thursday"":15,""Friday"":14,""Saturday"":14,""Sunday"":17}"
sg:a6cb4a066fdb4806930bc113ff57d135,199,49,"[0,10,9,0,0,10,8,10,9,4,0,0,11,8,10,13,4,0,2,9,6,12,18,5,0,1,8,8,7,8,9]","[4,3,0,0,9,15,42,52,56,63,69,67,63,70,71,74,61,35,31,26,27,26,21,11]","{""Monday"":38,""Tuesday"":30,""Wednesday"":39,""Thursday"":58,""Friday"":31,""Saturday"":0,""Sunday"":3}"
sg:c72ad217e4cc4bf294d683270402bfa0,539,382,"[25,15,33,25,5,17,10,17,11,22,17,2,23,19,23,21,30,15,3,22,23,19,15,16,27,2,24,18,11,10,19]","[1,0,0,0,0,0,2,27,57,54,76,85,126,125,116,120,98,85,54,36,27,5,1,0]","{""Monday"":86,""Tuesday"":71,""Wednesday"":95,""Thursday"":72,""Friday"":119,""Saturday"":84,""Sunday"":12}"
